layer,feature,odds_ratio,freq_diff,abl_vsr,abl_ctrl,abl_vqa,delta_vsr,delta_ctrl,delta_vqa,vsr_total,ctrl_total,vqa_total
12,14347,2.738841504301865,0.0150673038117077,51.2,52.94117647058824,62.2,0.20000000000000284,3.529411764705884,-1.3999999999999986,2000,85,500
25,7022,8.758667962445074,0.084839959523043,51.2,47.05882352941176,62.0,0.20000000000000284,-2.352941176470594,-1.6000000000000014,2000,85,500
7,8432,3.072138914722979,0.0114394784497191,51.2,44.70588235294118,62.2,0.20000000000000284,-4.705882352941174,-1.3999999999999986,2000,85,500
10,3692,2.351367266984761,0.0149841814367351,51.24999999999999,54.11764705882353,64.2,0.2499999999999929,4.705882352941174,0.6000000000000014,2000,85,500
6,5354,2.7601379247246496,0.026930153089943,51.24999999999999,49.411764705882355,63.2,0.2499999999999929,0.0,-0.3999999999999986,2000,85,500
24,13212,2.942759986686389,0.0483073852502204,51.24999999999999,49.411764705882355,63.2,0.2499999999999929,0.0,-0.3999999999999986,2000,85,500
15,8901,2.1309138501578047,0.0122556025281417,51.24999999999999,48.23529411764706,63.2,0.2499999999999929,-1.176470588235297,-0.3999999999999986,2000,85,500
22,11226,3.572379483484028,0.0180659072980993,51.24999999999999,48.23529411764706,62.2,0.2499999999999929,-1.176470588235297,-1.3999999999999986,2000,85,500
7,2509,10.160892435779989,0.0187190699846912,51.24999999999999,51.76470588235295,63.6,0.2499999999999929,2.352941176470594,0.0,2000,85,500
0,4439,1.50157852756769,0.0108647779345792,51.24999999999999,48.23529411764706,62.4,0.2499999999999929,-1.176470588235297,-1.2000000000000028,2000,85,500
1,7991,3.4436432867649303,0.0451677972873749,51.24999999999999,44.70588235294118,63.4,0.2499999999999929,-4.705882352941174,-0.20000000000000284,2000,85,500
10,3573,2.802394452445808,0.0105007154541678,51.24999999999999,43.529411764705884,63.4,0.2499999999999929,-5.882352941176471,-0.20000000000000284,2000,85,500
25,7603,3.4574277520017445,0.0299430073798935,51.24999999999999,51.76470588235295,63.0,0.2499999999999929,2.352941176470594,-0.6000000000000014,2000,85,500
10,2187,2.779705466190684,0.0107055164466632,51.300000000000004,54.11764705882353,64.60000000000001,0.30000000000000426,4.705882352941174,1.000000000000007,2000,85,500
25,8226,2.492078658673856,0.0149790345699389,51.300000000000004,52.94117647058824,63.4,0.30000000000000426,3.529411764705884,-0.20000000000000284,2000,85,500
10,1733,2.1843294838423004,0.0149326191815324,51.300000000000004,50.588235294117645,62.6,0.30000000000000426,1.17647058823529,-1.0,2000,85,500
9,11829,2.121309349808429,0.0110291233839198,51.300000000000004,50.588235294117645,63.6,0.30000000000000426,1.17647058823529,0.0,2000,85,500
12,14681,3.4145678794072305,0.0134872147562267,51.349999999999994,52.94117647058824,64.0,0.3499999999999943,3.529411764705884,0.3999999999999986,2000,85,500
7,9793,5.396134394824122,0.0320281524775267,51.349999999999994,47.05882352941176,61.4,0.3499999999999943,-2.352941176470594,-2.200000000000003,2000,85,500
24,3316,2.355837354683161,0.0221615857264935,51.349999999999994,50.588235294117645,63.4,0.3499999999999943,1.17647058823529,-0.20000000000000284,2000,85,500
24,2539,2.436973797115609,0.0164743210325049,51.349999999999994,47.05882352941176,63.0,0.3499999999999943,-2.352941176470594,-0.6000000000000014,2000,85,500
11,6227,1.859869548888887,0.0112350378746853,51.349999999999994,43.529411764705884,60.6,0.3499999999999943,-5.882352941176471,-3.0,2000,85,500
9,2712,1.802720049505128,0.0100566276245803,51.349999999999994,51.76470588235295,62.8,0.3499999999999943,2.352941176470594,-0.8000000000000043,2000,85,500
25,7389,3.717827262347687,0.0285025757365205,51.349999999999994,50.588235294117645,62.8,0.3499999999999943,1.17647058823529,-0.8000000000000043,2000,85,500
7,11595,2.458887696215513,0.0106504886539259,51.349999999999994,60.0,63.0,0.3499999999999943,10.588235294117645,-0.6000000000000014,2000,85,500
10,12628,2.577376824068371,0.0100459488121429,51.4,47.05882352941176,63.2,0.3999999999999986,-2.352941176470594,-0.3999999999999986,2000,85,500
25,11792,3.3963235682959074,0.0120020607628508,51.4,50.588235294117645,64.2,0.3999999999999986,1.17647058823529,0.6000000000000014,2000,85,500
12,835,1.5047374677323362,0.0105908239785854,51.449999999999996,51.76470588235295,63.4,0.44999999999999574,2.352941176470594,-0.20000000000000284,2000,85,500
