layer,feature,freq_vqa,freq_vsr,freq_diff,freq_vqa_img,freq_vsr_img,freq_diff_img,odds_ratio,p_adj
0,472,0.0114,0.0269624120069066,0.0155624120069066,0.0,0.0,0.0,2.40295079768764,2.9959537474428566e-14
0,493,0.0119,0.0472838358347722,0.0353838358347722,0.0,0.0,0.0,4.121004654475759,2.430512098208844e-46
0,496,0.0307,0.1122327002257936,0.0815327002257935,0.0,0.0,0.0,3.991536500213452,4.3773794953426574e-103
0,498,0.0404,0.0790277593305883,0.0386277593305883,0.0,0.0,0.0,2.038177498165161,2.5014539711609907e-27
0,501,0.0047,0.0099614822685615,0.0052614822685615,0.0,0.0,0.0,2.130728039778728,3.158141389694321e-05
0,530,0.009,0.0774339221676185,0.0684339221676185,0.0,0.0,0.0,9.241977796973478,9.702480057192487e-127
0,536,0.0072,0.0156727321025368,0.0084727321025368,0.0,0.0,0.0,2.195505179987706,9.026474809000393e-08
0,537,0.0131,0.0694647363527692,0.0563647363527692,0.0,0.0,0.0,5.623845863850614,3.495433879195099e-86
0,544,0.0009,0.0131491565945012,0.0122491565945012,0.0,0.0,0.0,14.791520861372812,1.6457519495399318e-26
0,547,0.0065,0.0211183424093505,0.0146183424093505,0.0,0.0,0.0,3.2974950422711617,2.064955484591783e-17
0,549,0.0066,0.0782308407491034,0.0716308407491034,0.0,0.0,0.0,12.7742686228277,1.858023081673907e-145
0,553,0.0105,0.0241731969717093,0.0136731969717093,0.0,0.0,0.0,2.334467583140511,2.327241519897922e-12
0,554,0.0032,1.0,0.9968,0.0,0.0,0.0,inf,0.0
0,557,0.0021,0.015539912338956,0.013439912338956,0.0,0.0,0.0,7.500982961992136,4.085711263571835e-24
0,558,0.007,1.0,0.993,0.0,0.0,0.0,inf,0.0
0,562,0.0062,0.0533935449594899,0.0471935449594899,0.0,0.0,0.0,9.04121084290997,6.626097217445137e-87
0,565,0.0067,0.065214503918183,0.058514503918183,0.0,0.0,0.0,10.342793704113705,3.7192470662918366e-112
0,570,0.0282,0.2079957497675654,0.1797957497675654,0.0,0.0,0.0,9.050128273288111,0.0
0,574,0.0176,0.9620135476158852,0.9444135476158853,0.0,0.0011953778722273,0.0011953778722273,1413.6052129688494,0.0
0,582,0.0099,0.0252357550803559,0.0153357550803559,0.0,0.0,0.0,2.58917007656618,4.608309814870624e-15
0,589,0.017,0.04369770221809,0.02669770221809,0.0,0.0,0.0,2.642214052287582,1.5391699946906298e-25
0,594,0.0104,0.0415725860007969,0.0311725860007969,0.0,0.0,0.0,4.127377195974757,4.918607149716842e-41
0,601,0.0091,0.0521981670872625,0.0430981670872625,0.0,0.0,0.0,5.996890861380772,4.285746945924545e-68
0,603,0.0046,0.0095630229778191,0.004963022977819,0.0,0.0,0.0,2.0893353779057904,6.3828875623101e-05
0,618,0.008,0.0196573250099614,0.0116573250099614,0.0,0.0,0.0,2.486383958813169,2.1026990779296256e-11
0,629,0.0024,0.0055784300703944,0.0031784300703944,0.0,0.0,0.0,2.3317750767997865,0.0006092818056971
0,633,0.0099,0.0243060167352902,0.0144060167352902,0.0,0.0,0.0,2.491403278634425,9.21223682085471e-14
0,665,0.0107,1.0,0.9893,0.0,0.0001328197635808,0.0001328197635808,inf,0.0
0,669,0.0027,1.0,0.9973,0.0,0.0,0.0,inf,0.0
0,670,0.0085,0.0241731969717093,0.0156731969717093,0.0,0.0,0.0,2.889582782888574,7.8012428022686e-17
0,675,0.0041,0.0123522380130163,0.0082522380130163,0.0,0.0,0.0,3.0379137747805665,6.609515547226835e-10
0,680,0.0067,0.0216496214636737,0.0149496214636737,0.0,0.0,0.0,3.2806622602437177,1.0385905377989154e-17
0,694,0.0131,0.0293531677513614,0.0162531677513614,0.0,0.0,0.0,2.2782196233762435,4.7509912080957937e-14
0,697,0.0156,0.0891220613627307,0.0735220613627307,0.0,0.0,0.0,6.17407706515318,4.555048706969164e-117
0,699,0.0041,0.0644175853366981,0.0603175853366981,0.0,0.0,0.0,16.724543288874116,4.363243566462154e-130
0,702,0.0188,0.0690662770620268,0.0502662770620268,0.0,0.0,0.0,3.872103647893438,9.013126793865736e-63
0,703,0.0044,0.015539912338956,0.011139912338956,0.0,0.0,0.0,3.571763234067605,2.4341448656638883e-14
0,713,0.0318,1.0,0.9682,0.0,0.0,0.0,inf,0.0
0,719,0.0107,0.0270952317704874,0.0163952317704874,0.0,0.0,0.0,2.5749379605116265,6.428111123671065e-16
0,733,0.0099,0.0288218886970381,0.0189218886970381,0.0,0.0,0.0,2.9680240589704483,1.9494405275641526e-20
0,739,0.0089,0.0541904635409749,0.0452904635409749,0.0,0.0,0.0,6.380381495466014,1.9946982006138976e-73
0,742,0.0068,0.020719883118608,0.013919883118608,0.0,0.0,0.0,3.0903535156094173,6.638059343347605e-16
0,756,0.0058,0.0519325275601009,0.0461325275601009,0.0,0.0,0.0,9.389575946126124,5.460664582145342e-86
0,758,0.0232,0.2989772878204277,0.2757772878204277,0.0,0.0,0.0,17.956586219963153,0.0
0,764,0.0142,0.0293531677513614,0.0151531677513614,0.0,0.0,0.0,2.0993952219061494,4.259416597920532e-12
0,770,0.0136,0.034798778058175,0.021198778058175,0.0,0.0,0.0,2.6149313172358526,2.058178083176665e-20
0,771,0.0102,0.0545889228317173,0.0443889228317173,0.0,0.0,0.0,5.603135381716609,5.5544413225672985e-68
0,782,0.0124,0.0249701155531943,0.0125701155531943,0.0,0.0,0.0,2.039679924067653,5.732188273884232e-10
0,799,0.9647,0.9930933722937972,0.0283933722937973,0.9645,0.9930933722937972,0.0285933722937973,5.261462311918412,5.4513541825867276e-40
0,806,0.0034,0.0795590383849116,0.0761590383849116,0.0,0.0,0.0,25.33585434173669,3.599236606907393e-177
0,816,0.0125,0.0840749103466595,0.0715749103466595,0.0,0.0,0.0,7.251595127610209,9.569930900082252e-122
0,817,0.0033,0.0098286625049807,0.0065286625049807,0.0,0.0,0.0,2.9980204459077697,4.563839303718737e-08
