layer,feature,c_vqa,n_vqa,c_vsr,n_vsr,freq_vqa,freq_vsr,freq_diff,odds_ratio,p_raw,p_adj
8,12977,509,50000,258,7529,0.01018,0.03426749900385177,0.02408749900385177,3.4501184699342518,4.5635828509054835e-49,5.427021236593399e-48
7,16318,212,50000,109,7529,0.00424,0.01447735423030947,0.01023735423030947,3.449938971672685,6.583862210101928e-22,5.266496337755023e-21
22,8692,163,50000,84,7529,0.00326,0.01115686014078895,0.007896860140788949,3.4496804789313864,2.773584369994045e-17,2.002173432525365e-16
2,8838,574,50000,290,7529,0.01148,0.03851773143843804,0.02703773143843804,3.4495543641127018,8.117102823143484e-55,1.0264058207711808e-53
3,14628,25125,50000,5850,7529,0.5025,0.7769956169478018,0.2744956169478019,3.4495479718738054,0.0,0.0
2,13837,10672,50000,3640,7529,0.21344,0.4834639394341878,0.2700239394341878,3.449208797504051,0.0,0.0
7,10055,8404,50000,3092,7529,0.16808,0.410678708991898,0.242598708991898,3.449177801184428,0.0,0.0
2,15497,790,50000,395,7529,0.0158,0.05246380661442423,0.03666380661442423,3.448976731146622,1.539167540808771e-73,2.327266339061809e-72
3,918,2491,50000,1153,7529,0.04982,0.1531411874086864,0.1033211874086864,3.448920316401278,2.4943575485366085e-201,7.906513921838074e-200
0,7158,1305,50000,637,7529,0.0261,0.08460618940098287,0.05850618940098287,3.4488000969528776,8.886636165386407e-116,1.8376528253766812e-114
8,9858,124,50000,64,7529,0.00248,0.008500464869172534,0.006020464869172534,3.4484195060821468,1.4741002003592422e-13,9.640936234317955e-13
7,11677,4418,50000,1886,7529,0.08836,0.25049807411342806,0.16213807411342807,3.4482544344591948,9.934478548263e-311,4.375443455235035e-309
7,8036,724,50000,363,7529,0.01448,0.04821357417983796,0.03373357417983796,3.4476780314653452,7.98332840854243e-68,1.145966494401044e-66
3,5647,21556,50000,5445,7529,0.43112,0.7232036126975694,0.2920836126975694,3.447645983198162,0.0,0.0
0,2804,1223,50000,599,7529,0.02446,0.07955903838491167,0.055099038384911675,3.447324901862923,3.585255725810462e-109,7.113799315774576e-108
4,12341,2980,50000,1350,7529,0.0596,0.1793066808341081,0.11970668083410811,3.4473226592344064,4.309978726407339e-232,1.5233836523314835e-230
3,15356,307,50000,157,7529,0.00614,0.02085270288218887,0.014712702882188872,3.4472371911679196,1.0788995731892525e-30,1.0085892639252338e-29
0,1093,1182,50000,580,7529,0.02364,0.07703546287687608,0.05339546287687608,3.4472135517679083,6.959480504075465e-106,1.3516127213677774e-104
23,124,939,50000,466,7529,0.01878,0.061894009828662507,0.04311400982866251,3.447208200891505,5.168170370269901e-86,8.651541977478891e-85
12,110,463,50000,235,7529,0.00926,0.031212644441492896,0.021952644441492898,3.447075646067865,7.289042974565452e-45,8.247929879608164e-44
12,13403,2050,50000,967,7529,0.041,0.12843671138265375,0.08743671138265374,3.4468707488050194,4.192611657521083e-171,1.1675397034173112e-169
19,7115,1389,50000,675,7529,0.02778,0.08965334041705406,0.06187334041705406,3.4466087183407588,3.41314387103406e-122,7.345751926229339e-121
14,13542,851,50000,424,7529,0.01702,0.05631557975826803,0.03929557975826803,3.446568387069565,1.3327453349323398e-78,2.1015294790146877e-77
2,1520,451,50000,229,7529,0.00902,0.03041572586000797,0.02139572586000797,3.446442001032713,9.062448159984898e-44,1.0122074299229153e-42
12,6270,1717,50000,822,7529,0.03434,0.10917784566343472,0.07483784566343471,3.446414133340118,4.7650202725312696e-147,1.1777327506666437e-145
8,9707,826,50000,412,7529,0.01652,0.05472174259529818,0.03820174259529818,3.446321106133015,1.7805775857257143e-76,2.7585742008938856e-75
0,680,319,50000,163,7529,0.00638,0.021649621463673795,0.015269621463673794,3.446319487061199,8.85618658178084e-32,8.43233137994049e-31
13,8748,1969,50000,932,7529,0.03938,0.12378801965732501,0.08440801965732501,3.44623858683322,2.6040746877772404e-165,7.04090226466582e-164
7,1295,7004,50000,2707,7529,0.14008,0.359543100013282,0.21946310001328198,3.4462197462088975,0.0,0.0
12,12413,679,50000,341,7529,0.01358,0.045291539381059905,0.0317115393810599,3.445945541702215,7.250014416711038e-64,1.0041259359782276e-62
0,2986,228,50000,117,7529,0.00456,0.015539912338956036,0.010979912338956037,3.4458843411821514,2.37850513631317e-23,1.956863340840971e-22
21,2714,3755,50000,1646,7529,0.0751,0.21862133085403107,0.14352133085403107,3.4457663451960365,2.4784109294910306e-276,1.0037682082033725e-274
20,9822,128,50000,66,7529,0.00256,0.008766104396334174,0.006206104396334174,3.4456987806512127,6.423616801395977e-14,4.242941728471537e-13
20,10701,741,50000,371,7529,0.01482,0.04927613228848453,0.03445613228848453,3.445478931493843,3.425094735017122e-69,4.979473586572245e-68
7,1432,1254,50000,613,7529,0.02508,0.08141851507504316,0.05633851507504316,3.4454578201115598,1.6462213824012974e-111,3.3181790922723306e-110
0,12209,427,50000,217,7529,0.00854,0.02882188869703812,0.02028188869703812,3.4454097463859097,1.3932210484017188e-41,1.5152030306680226e-40
8,14514,173,50000,89,7529,0.00346,0.011820958958693053,0.008360958958693054,3.4453687301883273,3.48589942915989e-18,2.5716763922816087e-17
0,10321,337,50000,172,7529,0.00674,0.022844999335901183,0.016104999335901184,3.4453293236139584,2.076817803444304e-33,2.0259484180233086e-32
16,646,4904,50000,2052,7529,0.09808,0.27254615486784434,0.17446615486784434,3.445261379263305,0.0,0.0
22,13637,739,50000,370,7529,0.01478,0.049143312524903705,0.034363312524903704,3.4451500907002948,5.252856277473669e-69,7.623701844922978e-68
3,348,345,50000,176,7529,0.0069,0.023376278390224464,0.016476278390224464,3.4450219470708,3.91316261092979e-34,3.8554553188415105e-33
11,6511,528,50000,267,7529,0.01056,0.03546287687607916,0.024902876876079158,3.4449312736286024,1.3483600536922748e-50,1.629261386259857e-49
0,1735,403,50000,205,7529,0.00806,0.02722805153406827,0.019168051534068267,3.444735551089386,2.1265925683397083e-39,2.2515643700144708e-38
0,11413,363,50000,185,7529,0.00726,0.024571656262451853,0.017311656262451854,3.444593363822419,9.129103448492335e-36,9.211360091436257e-35
2,5830,1556,50000,750,7529,0.03112,0.09961482268561563,0.06849482268561563,3.444498756366535,7.749637012827399e-135,1.7924859495424155e-133
7,15409,3582,50000,1581,7529,0.07164,0.20998804622127773,0.13834804622127772,3.4444648145457166,1.1461097724112136e-266,4.523528447056596e-265
10,15981,583,50000,294,7529,0.01166,0.03904901049276132,0.02738901049276132,3.444424082000851,1.9608393004293194e-55,2.497491907771216e-54
3,12332,130,50000,67,7529,0.0026,0.008898924159914995,0.006298924159914995,3.4444158093313817,4.240652742391677e-14,2.8154518528334154e-13
14,13014,1033,50000,510,7529,0.02066,0.06773807942621862,0.047078079426218625,3.444277301811278,1.2877085665804108e-93,2.28922145908601e-92
10,3659,520,50000,263,7529,0.0104,0.03493159782175588,0.02453159782175588,3.4441868343602446,7.286665101189467e-50,8.737516527699069e-49
16,12626,13227,50000,4166,7529,0.26454,0.5533271350776996,0.2887871350776996,3.4439759220730912,0.0,0.0
9,6661,4452,50000,1896,7529,0.08904,0.2518262717492363,0.16278627174923627,3.443600308731326,1.5154824119027e-311,6.69610268387045e-310
7,10499,132,50000,68,7529,0.00264,0.009031743923495816,0.006391743923495816,3.4431813104913225,2.7996393498120637e-14,1.8677883960945672e-13
6,309,132,50000,68,7529,0.00264,0.009031743923495816,0.006391743923495816,3.4431813104913225,2.7996393498120637e-14,1.8677883960945672e-13
12,943,756,50000,378,7529,0.01512,0.050205870633550274,0.03508587063355027,3.4431548035239827,2.2456938191928362e-70,3.3025948901299493e-69
7,13155,49164,50000,7492,7529,0.98328,0.9950856687475096,0.011805668747509546,3.4431434119010396,4.869174410884087e-19,3.663352865146674e-18
21,205,3693,50000,1622,7529,0.07386,0.21543365652809138,0.1415736565280914,3.4431125352981136,1.5082127617715823e-272,6.04454327886448e-271
9,16183,4536,50000,1925,7529,0.09072,0.2556780448930801,0.1649580448930801,3.442922163181502,1.89747083e-315,8.467339356e-314
3,381,244,50000,125,7529,0.00488,0.016602470447602602,0.011722470447602603,3.442700445483611,8.57784196958365e-25,7.251773107825516e-24
13,4130,1316,50000,641,7529,0.02632,0.08513746845530615,0.05881746845530615,3.442668894231278,3.3392189016478877e-116,6.921916421409118e-115
8,5195,181,50000,93,7529,0.00362,0.012352238013016336,0.008732238013016336,3.4423894210337047,6.632918057543339e-19,4.974414122681893e-18
18,48,2282,50000,1064,7529,0.04564,0.14132022844999337,0.09568022844999337,3.441435952913043,1.638604258924739e-186,4.884668975743849e-185
8,10704,3609,50000,1590,7529,0.07218,0.2111834240935051,0.1390034240935051,3.4413643166596612,1.1306586305545702e-267,4.470414758475571e-266
15,14867,486,50000,246,7529,0.00972,0.032673661840881926,0.022953661840881927,3.4412525024452343,9.386515738019083e-47,1.0862257260450194e-45
7,4117,6118,50000,2441,7529,0.12236,0.3242130429007836,0.20185304290078362,3.4411025641421027,0.0,0.0
22,14359,553,50000,279,7529,0.01106,0.03705671403904901,0.02599671403904901,3.4409710045519737,1.1161071627070547e-52,1.3795774993430692e-51
13,4924,796,50000,397,7529,0.01592,0.05272944614158587,0.036809446141585864,3.440856131470589,1.1196454561995512e-73,1.6952834648955342e-72
0,11038,136,50000,70,7529,0.00272,0.009297383450657459,0.006577383450657458,3.440849191265191,1.220352604550232e-14,8.221322809601563e-14
4,12756,3164,50000,1420,7529,0.06328,0.18860406428476556,0.12532406428476556,3.4408167345064453,3.2714438301694977e-242,1.1947725724887887e-240
9,13266,680,50000,341,7529,0.0136,0.045291539381059905,0.031691539381059904,3.440808209761367,9.506766584263656e-64,1.3148902420958374e-62
8,7350,256,50000,131,7529,0.00512,0.01739938902908753,0.01227938902908753,3.440786361178697,7.089741508058755e-26,6.112977323284892e-25
1,13251,551,50000,278,7529,0.01102,0.03692389427546819,0.025903894275468187,3.440747518146943,1.702949308829044e-52,2.101231486421711e-51
7,3102,1096,50000,539,7529,0.02192,0.07158985257006242,0.04966985257006243,3.4406889926171904,1.5522664459340337e-98,2.8575655562003604e-97
0,10949,886,50000,440,7529,0.01772,0.05844069597556116,0.04072069597556116,3.4406403969906005,3.014488445781427e-81,4.855277699968826e-80
17,14315,1049,50000,517,7529,0.02098,0.06866781777128436,0.04768781777128436,3.4406042045856835,1.0391469497459564e-94,1.861245319095915e-93
15,8009,1409,50000,683,7529,0.02818,0.09071589852570063,0.06253589852570063,3.4405561716995225,2.7713945555816966e-123,6.000049493621231e-122
18,5018,476,50000,241,7529,0.00952,0.03200956302297782,0.022489563022977818,3.44046735049673,7.690505745799159e-46,8.806301980104053e-45
22,12444,468,50000,237,7529,0.00936,0.031478283968654534,0.022118283968654534,3.4398673643051043,4.13344090211106e-45,4.691034206060684e-44
12,14403,4196,50000,1804,7529,0.08392,0.23960685349980076,0.15568685349980077,3.4397665483034374,2.8042937066539082e-298,1.2010700284890996e-296
12,3331,1975,50000,933,7529,0.0395,0.12392083942090583,0.08442083942090584,3.4395471747357433,4.619958788175305e-165,1.2476407534056479e-163
8,5668,34375,50000,6650,7529,0.6875,0.8832514278124585,0.19575142781245847,3.43882511118006,2.24184905892e-311,9.8983398581573e-310
0,12438,784,50000,391,7529,0.01568,0.051932527560100944,0.036252527560100944,3.4386697239837374,1.4685293329849353e-72,2.202401068096939e-71
9,3808,48722,50000,7472,7529,0.97444,0.9924292734758932,0.017989273475893186,3.4384899072935817,3.221691502500476e-28,2.8946637552491252e-27
10,13675,2729,50000,1247,7529,0.05458,0.16562624518528357,0.11104624518528358,3.4384267391556187,2.41575213484042e-215,8.055356222370734e-214
18,1555,807,50000,402,7529,0.01614,0.053393544959489975,0.03725354495948997,3.4383419667498276,1.7135476389342976e-74,2.614037664459919e-73
2,2837,13470,50000,4209,7529,0.2694,0.5590383849116749,0.28963838491167493,3.4381349451257144,0.0,0.0
11,15404,280,50000,143,7529,0.0056,0.01899322619205738,0.013393226192057378,3.437952110169819,4.8256646282255205e-28,4.324237285939712e-27
1,6423,142,50000,73,7529,0.00284,0.00969584274139992,0.00685584274139992,3.437664344435713,3.5128211156332565e-15,2.4005864925353608e-14
2,12551,142,50000,73,7529,0.00284,0.00969584274139992,0.00685584274139992,3.437664344435713,3.5128211156332565e-15,2.4005864925353608e-14
14,25,1419,50000,687,7529,0.02838,0.0912471775800239,0.0628671775800239,3.437618848388853,7.878709699277752e-124,1.7106036047589876e-122
18,6631,621,50000,312,7529,0.01242,0.0414397662372161,0.029019766237216096,3.4375464800969797,1.6404381308989542e-58,2.1549955184039847e-57
22,4056,1112,50000,546,7529,0.02224,0.07251959091512818,0.05027959091512818,3.4375425622555085,1.2356165539045035e-99,2.2920783926948963e-98
20,12207,1283,50000,625,7529,0.02566,0.08301235223801301,0.05735235223801301,3.4374240784878287,3.071342163631136e-113,6.255822034198365e-112
21,3703,801,50000,399,7529,0.01602,0.05299508566874751,0.036975085668747514,3.4372183788497197,6.2126198424167324e-74,9.428131994841644e-73
12,3113,43325,50000,7206,7529,0.8665,0.9570992163633949,0.09059921636339485,3.4371970794574094,1.3413973564568458e-138,3.168184805349928e-137
11,4112,290,50000,148,7529,0.0058,0.019657325009961483,0.013857325009961483,3.437100850739784,6.024798745675156e-29,5.477117821669054e-28
14,298,199,50000,102,7529,0.00398,0.013547615885243725,0.009567615885243724,3.4369382931893884,1.585193772285096e-20,1.2318797137571042e-19
4,8140,774,50000,386,7529,0.01548,0.05126842874219684,0.035788428742196836,3.436847335404713,1.2522371813823244e-71,1.8628055715671464e-70
14,12331,144,50000,74,7529,0.00288,0.009828662504980741,0.006948662504980741,3.4366793352708846,2.319537120823406e-15,1.5927104369528962e-14
17,14779,1371,50000,665,7529,0.02742,0.08832514278124586,0.060905142781245855,3.4363884808359644,4.969127685396595e-120,1.0564300483784914e-118
8,15862,203,50000,104,7529,0.00406,0.013813255412405367,0.009753255412405366,3.4359277504105092,6.912799061758225e-21,5.4105423796053644e-20
23,7678,1580,50000,759,7529,0.0316,0.10081020055784301,0.06921020055784301,3.4357440682085896,6.4844875514424146e-136,1.5085401917501206e-134
5,5794,324,50000,165,7529,0.00648,0.021915260990835437,0.015435260990835437,3.435356187257328,5.063666864920074e-32,4.840539171909054e-31
14,5698,378,50000,192,7529,0.00756,0.0255013946075176,0.017941394607517598,3.4353039930251326,6.439684790927444e-37,6.599472384291472e-36
10,1807,148,50000,76,7529,0.00296,0.010094302032142382,0.007134302032142382,3.434814930320096,1.0113912074553797e-15,7.0131113915431845e-15
0,15228,601,50000,302,7529,0.01202,0.04011156860140789,0.02809156860140789,3.4347297652291613,1.139344528962526e-56,1.469933187429804e-55
24,5717,1837,50000,872,7529,0.03674,0.11581883384247577,0.07907883384247577,3.434332204123851,1.08615324470958e-154,2.785909825351431e-153
23,8690,483,50000,244,7529,0.00966,0.03240802231372028,0.02274802231372028,3.4337404491204735,2.8595626400521718e-46,3.290014670249789e-45
19,14212,3331,50000,1482,7529,0.06662,0.19683888962677645,0.13021888962677647,3.433698015599509,6.981791287523474e-251,2.6261645737963795e-249
4,5853,11267,50000,3762,7529,0.22534,0.49966795059104796,0.274327950591048,3.4331755625201725,0.0,0.0
14,13261,4014,50000,1736,7529,0.08028,0.23057510957630495,0.15029510957630493,3.4331632829030725,6.58922015389753e-288,2.75159529265551e-286
10,2207,1047,50000,515,7529,0.02094,0.06840217824412273,0.04746217824412273,3.4330023266334027,4.23744547380744e-94,7.5573957409017735e-93
0,5173,154,50000,79,7529,0.00308,0.010492761322884845,0.007412761322884846,3.4322618321276037,2.9124055100468967e-16,2.048812875766782e-15
10,15071,2052,50000,964,7529,0.04104,0.12803825209191128,0.08699825209191128,3.4311163370048208,1.3215145162115154e-169,3.6502661112297117e-168
4,6892,40719,50000,7060,7529,0.81438,0.937707530880595,0.123327530880595,3.4310695944030782,3.2768117060873027e-190,9.925123420121541e-189
21,11460,3378,50000,1499,7529,0.06756,0.1990968256076504,0.1315368256076504,3.430959373254116,3.7333218467582776e-253,1.4158968781779542e-251
3,13137,1316,50000,639,7529,0.02632,0.0848718289281445,0.058551828928144506,3.430931132296046,2.331780716729676e-115,4.811107608424752e-114
10,9897,2807,50000,1276,7529,0.05614,0.16947801832912737,0.11333801832912738,3.4308159372421794,3.155011194334675e-219,1.0658083176902952e-217
9,2177,231,50000,118,7529,0.00462,0.01567273210253686,0.01105273210253686,3.4304581758366672,2.068562378695209e-23,1.7036414676760822e-22
24,11607,518,50000,261,7529,0.01036,0.034665958294594235,0.024305958294594233,3.430386652868766,2.9181212057613148e-49,3.478197329849822e-48
4,10209,11330,50000,3774,7529,0.2266,0.5012617877540178,0.2746617877540177,3.4303324898957905,0.0,0.0
2,5235,834,50000,414,7529,0.01668,0.05498738212245982,0.03830738212245982,3.430238072367124,2.2095858060182726e-76,3.4202332848506096e-75
2,13023,233,50000,119,7529,0.00466,0.01580555186611768,0.011145551866117678,3.430159336935935,1.3655466517849725e-23,1.1283772208914683e-22
0,9363,1229,50000,599,7529,0.02458,0.07955903838491167,0.054979038384911666,3.4300730189257447,1.7599949747431263e-108,3.478378488080987e-107
11,166,709,50000,354,7529,0.01418,0.047018196307610574,0.032838196307610576,3.4300681629423586,8.375513956430925e-66,1.1803860706730203e-64
18,16194,2903,50000,1314,7529,0.05806,0.17452516934519857,0.11646516934519857,3.430049919230779,4.908463568516034e-225,1.6919622469418466e-223
4,9479,109,50000,56,7529,0.00218,0.007437906760525966,0.0052579067605259665,3.4299576334130086,5.412874475829511e-12,3.3739105099525303e-11
14,16310,761,50000,379,7529,0.01522,0.05033869039713109,0.03511869039713109,3.429712652656148,3.2856596397432924e-70,4.825008397602064e-69
4,11394,1934,50000,913,7529,0.03868,0.12126444414928941,0.08258444414928942,3.4297052115206905,3.572356677103209e-161,9.46431237476916e-160
22,5508,433,50000,219,7529,0.00866,0.02908752822419976,0.020427528224199763,3.429505280816876,1.0398452735310457e-41,1.1328545280168e-40
24,11023,429,50000,217,7529,0.00858,0.02882188869703812,0.020241888697038118,3.429208874641041,2.405655839150881e-41,2.6088207962751685e-40
15,11145,1160,50000,567,7529,0.0232,0.07530880595032541,0.05210880595032541,3.428993848378884,6.099165551317172e-103,1.1594211871178072e-101
2,10926,425,50000,215,7529,0.0085,0.028556249169876476,0.020056249169876476,3.4289195579790572,5.564326932003579e-41,6.011143852207883e-40
5,768,243,50000,124,7529,0.00486,0.016469650684021783,0.011609650684021783,3.4288188105578756,1.7112674486703055e-24,1.4381844513472318e-23
2,8338,164,50000,84,7529,0.00328,0.01115686014078895,0.00787686014078895,3.4285770446690362,3.6579627224698206e-17,2.6331298664513573e-16
0,11386,502,50000,253,7529,0.01004,0.03360340018594767,0.023563400185947672,3.4285600862082184,8.49360539607773e-48,9.949785505012584e-47
0,2074,553,50000,278,7529,0.01106,0.03692389427546819,0.02586389427546819,3.428164924810521,2.930967878599706e-52,3.608304204373785e-51
9,414,407,50000,206,7529,0.00814,0.02736087129764909,0.019220871297649093,3.4277106796566033,2.4164005511342853e-39,2.5568780674012307e-38
10,9143,401,50000,203,7529,0.00802,0.026962412006906626,0.018942412006906627,3.4273438026555234,8.486135391926439e-39,8.912837838197175e-38
9,5431,490,50000,247,7529,0.0098,0.03280648160446274,0.023006481604462743,3.4272290075052267,1.0620136891822726e-46,1.2281153171339175e-45
5,9415,1278,50000,621,7529,0.02556,0.08248107318368973,0.05692107318368973,3.42715324954941,3.979948464973003e-112,8.05298231559901e-111
13,14519,1152,50000,563,7529,0.02304,0.07477752689600213,0.051737526896002126,3.4270404663923184,3.5293829220855466e-102,6.67522379204231e-101
8,14271,261,50000,133,7529,0.00522,0.01766502855624917,0.012445028556249172,3.426977718099667,4.0637520640486445e-26,3.5207723707527207e-25
21,3899,261,50000,133,7529,0.00522,0.01766502855624917,0.012445028556249172,3.426977718099667,4.0637520640486445e-26,3.5207723707527207e-25
4,14392,263,50000,134,7529,0.00526,0.01779784831982999,0.01253784831982999,3.4268134105615498,2.681454484763569e-26,2.330803165338674e-25
12,14077,486,50000,245,7529,0.00972,0.0325408420773011,0.022820842077301104,3.4267931516848473,2.4639346392785107e-46,2.8370546366591446e-45
10,10462,9579,50000,3374,7529,0.19158,0.4481338823216895,0.2565538823216895,3.426580432099952,0.0,0.0
1,13894,482,50000,243,7529,0.00964,0.03227520255013946,0.02263520255013946,3.4263613614696746,5.7152936991509445e-46,6.554201451405579e-45
0,15829,768,50000,382,7529,0.01536,0.05073714968787356,0.03537714968787356,3.4263035772585235,1.189785148781492e-70,1.7541599585315996e-69
10,5890,4810,50000,2012,7529,0.0962,0.2672333643246115,0.17103336432461147,3.426275315345462,0.0,0.0
12,811,381,50000,193,7529,0.00762,0.02563421437109842,0.018014214371098417,3.426265538372589,5.5698138596877855e-37,5.7128276683165785e-36
4,14771,480,50000,242,7529,0.0096,0.03214238278655864,0.022542382786558644,3.426147019806962,8.703815683104752e-46,9.961007522303193e-45
0,5410,115,50000,59,7529,0.0023,0.00783636605126843,0.00553636605126843,3.4261276992026075,1.5541921337626438e-12,9.851804736596323e-12
1,14455,856,50000,424,7529,0.01712,0.05631557975826803,0.039195579758268026,3.426087985951712,5.104625435990868e-78,8.010641966200531e-77
19,7033,1862,50000,881,7529,0.03724,0.11701421171470315,0.07977421171470314,3.4260465824178805,1.080025985126919e-155,2.783770734242787e-154
8,9702,283,50000,144,7529,0.00566,0.0191260459556382,0.013466045955638198,3.4255512678502646,4.187800931593009e-28,3.756762397430224e-27
6,2838,283,50000,144,7529,0.00566,0.0191260459556382,0.013466045955638198,3.4255512678502646,4.187800931593009e-28,3.756762397430224e-27
4,5857,5990,50000,2394,7529,0.1198,0.31797051401248505,0.19817051401248503,3.4253759511552033,0.0,0.0
0,3705,359,50000,182,7529,0.00718,0.02417319697170939,0.016993196971709392,3.425369458968529,5.525323217630552e-35,5.511401876877097e-34
25,7786,1209,50000,589,7529,0.02418,0.07823084074910347,0.05405084074910347,3.4250683514372273,1.4422016729583612e-106,2.8143975328851276e-105
21,2295,347,50000,176,7529,0.00694,0.023376278390224464,0.016436278390224462,3.425027954243225,6.766573463333109e-34,6.64649518124998e-33
1,11807,345,50000,175,7529,0.0069,0.023243458626643645,0.016343458626643645,3.424982164887097,1.0271573089599688e-33,1.0063769701918288e-32
23,3222,1531,50000,735,7529,0.03062,0.0976225262319033,0.06700252623190331,3.424921843860001,2.4356392390395057e-131,5.51796705633678e-130
15,15574,12765,50000,4066,7529,0.2553,0.5400451587196174,0.2847451587196174,3.4248804919874236,0.0,0.0
3,16171,333,50000,169,7529,0.00666,0.022446540045158718,0.01578654004515872,3.424779262958611,1.255598371099393e-32,1.211609053153027e-31
3,3653,1707,50000,813,7529,0.03414,0.10798246779120733,0.07384246779120734,3.42476299286859,2.279063661948069e-144,5.554031206929556e-143
0,15245,677,50000,338,7529,0.01354,0.044893080090317436,0.03135308009031744,3.4244294782559934,7.667627333686982e-63,1.0512669977834938e-61
23,7096,2365,50000,1094,7529,0.0473,0.14530482135741798,0.09800482135741798,3.424236839035993,4.2976677468807023e-190,1.3009790345986561e-188
21,4269,17352,50000,4859,7529,0.34704,0.6453712312392084,0.29833123123920835,3.424070361563951,0.0,0.0
13,12896,119,50000,61,7529,0.00238,0.00810200557843007,0.00572200557843007,3.42384200600433,6.76668748464918e-13,4.339416194653896e-12
25,9486,8246,50000,3037,7529,0.16492,0.40337362199495286,0.23845362199495285,3.4234169825505942,0.0,0.0
0,14440,182,50000,93,7529,0.00364,0.012352238013016336,0.008712238013016335,3.4234064751816233,8.73986685333099e-19,6.536241997277648e-18
13,6879,1516,50000,728,7529,0.03032,0.09669278788683756,0.06637278788683756,3.423401571784997,4.3405073790708555e-130,9.754611951285251e-129
12,411,700,50000,349,7529,0.014,0.04635409748970647,0.03235409748970647,3.4233386390768006,9.249000100858952e-65,1.2915249652410345e-63
25,8083,48076,50000,7442,7529,0.96152,0.9884446805684686,0.02692468056846853,3.423317295508166,2.0300294753280485e-41,2.203154253441042e-40
7,11202,44701,50000,7277,7529,0.89402,0.9665294195776332,0.07250941957763313,3.4231703740159927,2.8501335610359217e-110,5.698715300935583e-109
1,14486,12073,50000,3926,7529,0.24146,0.5214503918183025,0.27999039181830254,3.4230979323924524,0.0,0.0
1,3795,442,50000,223,7529,0.00884,0.029618807278523045,0.020778807278523045,3.422289124540296,2.548363820868979e-42,2.7969757133594024e-41
5,8427,440,50000,222,7529,0.0088,0.029485987514942223,0.020685987514942224,3.422098361471565,3.876976418227295e-42,4.245796499928367e-41
12,12910,1046,50000,513,7529,0.02092,0.06813653871696108,0.04721653871696108,3.422033712617541,2.2496596159433496e-93,3.991997841531333e-92
16,10109,188,50000,96,7529,0.00376,0.0127506973037588,0.0089906973037588,3.422025412836946,2.517079909891162e-19,1.9051469738190094e-18
25,9484,1729,50000,822,7529,0.03458,0.10917784566343472,0.07459784566343472,3.421643935623831,1.0808073069619221e-145,2.652111865488868e-144
4,10416,550,50000,276,7529,0.011,0.03665825474830655,0.02565825474830655,3.421330358597696,8.941981040739921e-52,1.095021230281882e-50
8,13571,715,50000,356,7529,0.0143,0.04728383583477221,0.03298383583477221,3.421037905354091,6.109632300081106e-66,8.61989734613238e-65
10,6348,995,50000,489,7529,0.0199,0.06494886439102139,0.04504886439102139,3.4210034547738695,3.475015709889735e-89,5.963665668204289e-88
2,1820,1180,50000,575,7529,0.0236,0.07637136405897198,0.05277136405897198,3.4209673252316675,5.23231396589429e-104,1.0022402232328402e-102
3,3087,788,50000,391,7529,0.01576,0.051932527560100944,0.03617252756010095,3.4209364906207287,4.300995411730328e-72,6.423656228422032e-71
4,7640,6958,50000,2681,7529,0.13916,0.3560897861601806,0.2169297861601806,3.4209145134835417,0.0,0.0
0,4556,194,50000,99,7529,0.00388,0.013149156594501261,0.009269156594501261,3.4207892217396734,7.248592010488826e-20,5.552969497888847e-19
0,4906,194,50000,99,7529,0.00388,0.013149156594501261,0.009269156594501261,3.4207892217396734,7.248592010488826e-20,5.552969497888847e-19
12,3122,3218,50000,1434,7529,0.06436,0.19046354097489707,0.12610354097489707,3.420331390644605,2.069472770980584e-242,7.565110176550185e-241
7,8126,7671,50000,2881,7529,0.15342,0.3826537388763448,0.2292337388763448,3.4202918439499097,0.0,0.0
10,16114,885,50000,437,7529,0.0177,0.0580422366848187,0.0403422366848187,3.4196651913033227,4.194604042773996e-80,6.693014977551927e-79
7,1569,6805,50000,2636,7529,0.1361,0.35011289679904367,0.21401289679904367,3.4196018153661014,0.0,0.0
13,2316,843,50000,417,7529,0.01686,0.05538584141320228,0.03852584141320228,3.419023634056419,1.3570157804392641e-76,2.10489389438386e-75
0,14569,402,50000,203,7529,0.00804,0.026962412006906626,0.018922412006906628,3.4187491426297396,1.1139166762353716e-38,1.1674802711579778e-37
13,7320,3243,50000,1443,7529,0.06486,0.19165891884712447,0.12679891884712446,3.418488102841693,1.3806970880861145e-243,5.0681160566245185e-242
16,2157,1207,50000,587,7529,0.02414,0.07796520122194182,0.05382520122194182,3.418249374566923,5.895350848828616e-106,1.1458343459357618e-104
17,9288,894,50000,441,7529,0.01788,0.05857351573914198,0.04069351573914198,3.4175267395882254,9.748352291348025e-81,1.5630828104330926e-79
4,5859,386,50000,195,7529,0.00772,0.02589985389826006,0.01817985389826006,3.417516683598712,3.1677815746847673e-37,3.2590065843368496e-36
12,3945,382,50000,193,7529,0.00764,0.02563421437109842,0.017994214371098417,3.4172273861385007,7.3118594420348946e-37,7.486804154882562e-36
23,13045,2474,50000,1137,7529,0.04948,0.1510160711913933,0.1015360711913933,3.4170809459682325,2.2000586053079137e-196,6.826848520713041e-195
0,2952,465,50000,234,7529,0.0093,0.031079824677912073,0.021779824677912073,3.4170377412721926,3.2962711029909324e-44,3.7007056625371985e-43
