layer,feature,c_vqa,n_vqa,c_vsr,n_vsr,freq_vqa,freq_vsr,freq_diff,odds_ratio,p_raw,p_adj
9,13144,6147,50000,2041,7529,0.12294,0.2710851374684553,0.1481451374684553,2.6531695105009865,1.186242365386819e-220,4.030309999816069e-219
24,4900,1254,50000,481,7529,0.02508,0.06388630628237482,0.03880630628237482,2.652898466111621,8.75994517835665e-61,1.1769370109307633e-59
25,2000,3996,50000,1410,7529,0.07992,0.18727586664895737,0.10735586664895737,2.652826056977062,2.990716782541992e-162,7.968460707370328e-161
18,13581,7689,50000,2449,7529,0.15378,0.3252756010094302,0.1714956010094302,2.652824389684415,4.843489277735872e-253,1.8357940532850233e-251
12,6042,26929,50000,5691,7529,0.53858,0.7558772745384513,0.21729727453845138,2.652706926782963,3.336097443425759e-291,1.403718029771117e-289
12,2430,9179,50000,2813,7529,0.18358,0.373621994952849,0.19004199495284899,2.6526759832087126,5.02520666471249e-278,2.046322183214688e-276
12,3189,4865,50000,1674,7529,0.0973,0.22234028423429406,0.12504028423429406,2.6525229883191166,9.236975390709813e-188,2.770598313502414e-186
19,14194,31561,50000,6170,7529,0.63122,0.8194979412936645,0.18827794129366449,2.6524812119091754,2.587151075063771e-247,9.617636474037573e-246
14,11193,7343,50000,2360,7529,0.14686,0.31345464205073714,0.16659464205073715,2.6522975952634797,2.9402098985771123e-246,1.08939929845653e-244
12,13906,4741,50000,1637,7529,0.09482,0.2174259529818037,0.1226059529818037,2.652289584882522,3.0106419844419894e-184,8.887632121278839e-183
5,7165,1339,50000,512,7529,0.02678,0.06800371895338027,0.04122371895338027,2.6516667140284405,2.1739188236120047e-64,3.0260256712006544e-63
12,14134,1512,50000,575,7529,0.03024,0.07637136405897198,0.046131364058971974,2.6516465724116,9.352850065876876e-72,1.3923829183135861e-70
10,1777,5485,50000,1854,7529,0.1097,0.2462478416788418,0.13654784167884182,2.651389974258992,4.243874725022446e-204,1.3579379034507335e-202
24,15055,1252,50000,480,7529,0.02504,0.06375348651879399,0.03871348651879399,2.6513447401734185,1.3172722344160629e-60,1.7664701111423918e-59
12,2547,16630,50000,4285,7529,0.3326,0.5691326869438172,0.23653268694381724,2.650537409180592,0.0,0.0
3,6127,16582,50000,4277,7529,0.33164,0.5680701288351707,0.23643012883517073,2.650527150247983,0.0,0.0
14,10736,4226,50000,1480,7529,0.08452,0.19657325009961482,0.11205325009961482,2.650131983344413,7.086231348951772e-169,1.9500136789094778e-167
11,12027,11374,50000,3300,7529,0.22748,0.4383052198167087,0.21082521981670874,2.6499810418346565,1.8808291476120647e-304,8.177210896268399e-303
10,3500,7043,50000,2280,7529,0.14086,0.3028290609642715,0.16196906096427147,2.6493206808666585,1.4344232572044348e-239,5.192838929183088e-238
20,10335,10413,50000,3092,7529,0.20826,0.410678708991898,0.202418708991898,2.649273401573392,9.53257700450876e-294,4.0361050419328695e-292
9,5536,2982,50000,1083,7529,0.05964,0.14384380395802895,0.08420380395802896,2.6490775244080056,3.4386407971738445e-128,7.653113695628542e-127
12,12142,5638,50000,1896,7529,0.11276,0.2518262717492363,0.13906627174923628,2.6484063940090534,2.0481906313295635e-207,6.642530931833215e-206
24,12480,1547,50000,587,7529,0.03094,0.07796520122194182,0.04702520122194183,2.6484016517317652,5.321526242919822e-73,8.008496555726552e-72
9,298,4073,50000,1432,7529,0.08146,0.19019790144773543,0.10873790144773543,2.6483811654300973,5.876561857599122e-164,1.5776903802530439e-162
14,3355,7942,50000,2510,7529,0.15884,0.33337760658786025,0.17453760658786024,2.648349266993433,1.0439947401510358e-256,4.0065320305270165e-255
15,8948,3659,50000,1302,7529,0.07318,0.17293133218222873,0.09975133218222873,2.6481044449641913,6.92105312692492e-151,1.745047585214552e-149
2,3252,20762,50000,4915,7529,0.41524,0.6528091379997344,0.2375691379997344,2.6478685052815947,0.0,0.0
25,10345,6666,50000,2179,7529,0.13332,0.28941426484260857,0.15609426484260858,2.647688675409597,2.9454222283063154e-231,1.0379738108064506e-229
23,7354,1785,50000,672,7529,0.0357,0.0892548811263116,0.05355488112631159,2.6471531882404413,1.0216169924927287e-82,1.6652986374699518e-81
25,491,2375,50000,878,7529,0.0475,0.11661575242396069,0.06911575242396069,2.6471523870569524,7.710291963166673e-106,1.4970196042103886e-104
22,10069,1743,50000,657,7529,0.03486,0.08726258467259929,0.052402584672599284,2.646946425315431,5.433233689870893e-81,8.733521829915712e-80
14,2692,3299,50000,1186,7529,0.06598,0.1575242396068535,0.0915442396068535,2.6468775000827933,7.806343690710164e-139,1.846713783941511e-137
11,2310,1227,50000,470,7529,0.02454,0.06242528888298579,0.03788528888298579,2.6466077685194516,3.0042100146106145e-59,3.975475750563475e-58
12,4644,1135,50000,436,7529,0.0227,0.05790941692123788,0.035209416921237885,2.646418787276157,3.189890650866969e-55,4.053221115641804e-54
24,7702,2027,50000,757,7529,0.04054,0.10054456103068136,0.060004561030681365,2.6455870701233293,2.9054834060906948e-92,5.104294965605982e-91
12,12383,4742,50000,1634,7529,0.09484,0.21702749369106122,0.12218749369106123,2.645465189530405,3.959412727127984e-183,1.1636057062110293e-181
13,13680,1233,50000,472,7529,0.02466,0.06269092841014744,0.038030928410147435,2.645360378546561,1.9434826092167146e-59,2.5773379484607835e-58
5,16034,6992,50000,2264,7529,0.13984,0.30070394474697837,0.16086394474697838,2.645001206099604,1.3142726657593425e-237,4.732937080487173e-236
25,11865,1491,50000,566,7529,0.02982,0.07517598618674459,0.04535598618674459,2.6446287471586185,2.148224605246826e-70,3.159689628621863e-69
6,11759,2648,50000,970,7529,0.05296,0.1288351706733962,0.07587517067339619,2.6445662402482877,1.0468834104486272e-115,2.163257738135086e-114
25,2283,1616,50000,611,7529,0.03232,0.08115287554788153,0.04883287554788153,2.6443629618816176,1.3947481150171325e-75,2.145066001254452e-74
24,6647,948,50000,366,7529,0.01896,0.04861203347058042,0.02965203347058042,2.643836027970743,8.332424450537674e-47,9.64873324037796e-46
12,8208,26634,50000,5653,7529,0.53268,0.7508301235223801,0.21815012352238006,2.6435901703467346,8.686695675670032e-292,3.660493986254449e-290
19,14831,9532,50000,2889,7529,0.19064,0.3837162969849914,0.19307629698499137,2.6433658131593036,6.670385707936606e-281,2.7377180705363403e-279
20,9563,3757,50000,1331,7529,0.07514,0.17678310532607253,0.10164310532607253,2.643207692419348,2.487963552919886e-153,6.338333031080825e-152
9,10246,12077,50000,3441,7529,0.24154,0.45703280648160444,0.21549280648160443,2.643123190933843,3.17740498587859e-309,1.3939481828058756e-307
21,10804,1368,50000,521,7529,0.02736,0.06919909682560765,0.04183909682560766,2.642893501829154,4.379609587016004e-65,6.134362313206278e-64
24,11518,5737,50000,1921,7529,0.11474,0.2551467658387568,0.14040676583875678,2.6428672888676923,7.91023725600917e-209,2.5785388026199955e-207
11,13194,9482,50000,2877,7529,0.18964,0.38212245982202153,0.19248245982202153,2.642702070429685,4.817328513970983e-280,1.9727983750196263e-278
25,422,1517,50000,575,7529,0.03034,0.07637136405897198,0.04603136405897198,2.6426342691941715,2.395904190384088e-71,3.5547938094687585e-70
12,9246,3685,50000,1308,7529,0.0737,0.17372825076371365,0.10002825076371365,2.642601753547587,6.0132342733787217e-151,1.5164229154102304e-149
3,11163,20695,50000,4902,7529,0.4139,0.6510824810731837,0.23718248107318368,2.642345049315502,0.0,0.0
8,12121,14870,50000,3975,7529,0.2974,0.5279585602337628,0.23055856023376275,2.6423289972483337,0.0,0.0
10,10056,14229,50000,3858,7529,0.28458,0.5124186478948067,0.22783864789480673,2.642010508769666,3.5e-323,1.57e-321
10,6317,4785,50000,1645,7529,0.0957,0.21848851109045025,0.12278851109045026,2.64176286648098,1.0449388633542188e-183,3.0776964444934216e-182
23,8744,10478,50000,3101,7529,0.20956,0.41187408686412535,0.20231408686412536,2.6415246863863944,1.2808098482696265e-292,5.405771350493298e-291
14,128,1490,50000,565,7529,0.0298,0.07504316642316376,0.04524316642316376,2.641403151008639,3.907654346252477e-70,5.734062104836429e-69
21,13615,4138,50000,1449,7529,0.08276,0.1924558374286094,0.10969583742860939,2.6413582553229378,7.260004589321066e-165,1.9579903735215862e-163
1,12458,19354,50000,4707,7529,0.38708,0.6251826271749237,0.2381026271749237,2.6411328651078305,0.0,0.0
21,5722,18626,50000,4597,7529,0.37252,0.6105724531810334,0.23805245318103335,2.640953967293881,0.0,0.0
7,12281,6351,50000,2090,7529,0.12702,0.2775933058839155,0.15057330588391551,2.6409453422072358,6.4092285732183845e-223,2.1956001805660317e-221
11,5564,2085,50000,776,7529,0.0417,0.10306813653871696,0.061368136538716964,2.6407689485905723,4.188663563317615e-94,7.4710198021868724e-93
16,15475,5275,50000,1788,7529,0.1055,0.23748173728250763,0.13198173728250762,2.6406318234764323,1.0214432498406295e-196,3.1746569483445983e-195
7,1454,3220,50000,1158,7529,0.0644,0.1538052862265905,0.08940528622659051,2.6406163019349127,2.3520566450528752e-135,5.456586961584816e-134
1,16366,49167,50000,7481,7529,0.98334,0.9936246513481206,0.010284651348120621,2.6405215049389494,4.131580680734771e-14,2.743849312788801e-13
11,3746,5579,50000,1875,7529,0.11158,0.24903705671403906,0.13745705671403907,2.64044689669235,1.867761815598568e-204,5.986731747599251e-203
18,8189,19038,50000,4659,7529,0.38076,0.6188072785230442,0.2380472785230442,2.640088573998162,0.0,0.0
25,5052,3812,50000,1347,7529,0.07624,0.17890822154336566,0.10266822154336566,2.6400664624609984,1.2848284999947355e-154,3.293911794305232e-153
12,11755,1954,50000,730,7529,0.03908,0.09695842741399921,0.05787842741399921,2.6400399360312936,6.673171843672697e-89,1.1424122632540571e-87
16,8184,6094,50000,2019,7529,0.12188,0.26816310266967724,0.14628310266967726,2.6400134731314666,7.797320028575283e-217,2.611268533846394e-215
17,14439,4166,50000,1457,7529,0.08332,0.19351839553725594,0.11019839553725594,2.639953538811269,1.7066092463306758e-165,4.618730833474756e-164
7,11720,2201,50000,816,7529,0.04402,0.1083809270819498,0.06436092708194979,2.6398076304711786,1.6931095733944687e-98,3.1160355504746796e-97
7,8225,1466,50000,556,7529,0.02932,0.07384778855093638,0.04452778855093638,2.639777007749047,5.079817680546808e-69,7.373568183562379e-68
10,7339,1100,50000,422,7529,0.022,0.05604994023110639,0.03404994023110639,2.639625465290303,2.468985725580163e-53,3.073310780566712e-52
9,8941,3056,50000,1104,7529,0.06112,0.1466330189932262,0.08551301899322619,2.6395061828997495,1.3239367752322002e-129,2.967513197897993e-128
13,12106,1989,50000,742,7529,0.03978,0.09855226457696906,0.058772264576969054,2.6389552439700212,3.451368575906232e-90,5.968286885762931e-89
18,12912,5656,50000,1896,7529,0.11312,0.2518262717492363,0.13870627174923628,2.638906765571944,4.3709079158139496e-206,1.4099173387930407e-204
25,391,1898,50000,710,7529,0.03796,0.09430203214238278,0.05634203214238278,2.638788508708776,1.4098249816592998e-86,2.3706741601356144e-85
18,14531,7317,50000,2345,7529,0.14634,0.31146234559702485,0.16512234559702485,2.638759048984523,7.774422171898874e-243,2.8456602977093745e-241
24,7973,18899,50000,4637,7529,0.37798,0.6158852437242661,0.23790524372426614,2.638604723207599,0.0,0.0
21,8250,1884,50000,705,7529,0.03768,0.09363793332447869,0.05595793332447869,2.638509830422413,5.3587864898267024e-86,8.969224408008873e-85
6,10667,2550,50000,935,7529,0.051,0.12418647894806747,0.07318647894806748,2.6385097563441513,1.825070887072178e-111,3.6776300698134085e-110
3,11232,23741,50000,5305,7529,0.47482,0.7046088457962545,0.22978884579625447,2.638334038131527,8.067410972653e-311,3.55423311177437e-309
8,8964,3018,50000,1091,7529,0.06036,0.1449063620666755,0.08454636206667551,2.638068348735381,4.095801468610063e-128,9.11094460994459e-127
10,8452,4517,50000,1563,7529,0.09034,0.20759729047682296,0.11725729047682296,2.6379996943791366,1.664035212114611e-175,4.728519617086455e-174
13,12521,3294,50000,1181,7529,0.06588,0.1568601407889494,0.09098014078894939,2.6379226670553746,1.6786823510568713e-137,3.938597833402789e-136
11,1244,6834,50000,2218,7529,0.13668,0.2945942356222606,0.15791423562226062,2.637862004122068,8.0502930674062425e-233,2.8522798320102977e-231
25,10872,48589,50000,7447,7529,0.97178,0.9891087793863726,0.017328779386372672,2.637281900098838,1.0265079256114079e-22,8.342413617667315e-22
9,13151,1199,50000,458,7529,0.02398,0.06083145172001594,0.036851451720015936,2.6362960506970348,1.8557392912595841e-57,2.4126819662686485e-56
2,6936,35418,50000,6512,7529,0.70836,0.8649223004383052,0.1565623004383052,2.6362494324697434,2.0663535692270425e-201,6.550819072959831e-200
0,9968,22691,50000,5169,7529,0.45382,0.6865453579492629,0.23272535794926286,2.6360077989556077,4.6728295e-316,2.0893781897e-314
10,12565,1191,50000,455,7529,0.02382,0.060432992429273476,0.036612992429273475,2.635933743012277,4.30199141573832e-57,5.571844059719892e-56
21,10590,21255,50000,4976,7529,0.4251,0.6609111435781644,0.2358111435781644,2.635911109784265,2.17e-322,9.857e-321
10,36,2582,50000,945,7529,0.05164,0.1255146765838757,0.0738746765838757,2.6359003071079057,2.3378100774701174e-112,4.737273751503332e-111
21,13871,10734,50000,3153,7529,0.21468,0.41878071457032806,0.20410071457032805,2.635734909558004,3.878069453453535e-294,1.6437766547860207e-292
13,8742,5371,50000,1813,7529,0.10742,0.24080223137202816,0.13338223137202815,2.6355277134975315,2.7971149897623512e-198,8.75735875201327e-197
12,2553,1585,50000,598,7529,0.0317,0.07942621862133085,0.047726218621330856,2.635457121959723,1.1553458678482666e-73,1.749089680039363e-72
9,9518,8553,50000,2652,7529,0.17106,0.35223801301633684,0.18117801301633685,2.635089637923504,3.5045278967406866e-264,1.3736407909138616e-262
13,2563,11202,50000,3253,7529,0.22404,0.43206269092841015,0.20802269092841016,2.6348757296279945,6.092535317301864e-299,2.6128285156604423e-297
11,8275,1864,50000,697,7529,0.03728,0.09257537521583212,0.05529537521583212,2.6345655637193315,7.064207743710216e-85,1.1716397257034157e-83
9,3144,2392,50000,880,7529,0.04784,0.11688139195112232,0.06904139195112233,2.6341778958386883,3.596660308236516e-105,6.944924276976674e-104
24,9518,2024,50000,753,7529,0.04048,0.10001328197635809,0.059533281976358085,2.634117275107214,3.8894358478261847e-91,6.777262814252831e-90
9,2988,2540,50000,930,7529,0.0508,0.12352238013016337,0.07272238013016337,2.633290894707263,1.519056897071006e-110,3.0432861460842567e-109
22,4856,2088,50000,775,7529,0.04176,0.10293531677513613,0.061175316775136136,2.63302178246579,1.599569355921649e-93,2.842089478677488e-92
23,1212,16482,50000,4248,7529,0.32964,0.5642183556913268,0.23457835569132685,2.632973356986819,0.0,0.0
25,8143,5604,50000,1878,7529,0.11208,0.2494355160047815,0.13735551600478152,2.632788648197416,1.1764118151041849e-203,3.7574612779886114e-202
11,9593,1258,50000,479,7529,0.02516,0.06362066675521318,0.038460666755213174,2.6325043692002392,8.970671522330976e-60,1.1930200548745397e-58
10,2371,1343,50000,510,7529,0.02686,0.06773807942621862,0.04087807942621863,2.6324749639766205,2.2223513780840303e-63,3.0633126114475394e-62
7,15599,10708,50000,3145,7529,0.21416,0.4177181564616815,0.2035581564616815,2.632363602218411,5.159099785197749e-293,2.1809010250051383e-291
15,2451,5131,50000,1742,7529,0.10262,0.23137202815778987,0.12875202815778986,2.6323221858602355,1.846235213486846e-191,5.619626017734768e-190
6,1860,21426,50000,4997,7529,0.42852,0.6637003586133616,0.23518035861336162,2.631937596597953,8.28e-321,3.7434e-319
12,3079,1716,50000,644,7529,0.03432,0.08553592774604861,0.051215927746048606,2.6318908881000382,9.725498531600116e-79,1.5353197326138246e-77
7,3814,2714,50000,988,7529,0.05428,0.13122592641785097,0.07694592641785097,2.6316948465306473,1.149182113971271e-116,2.3902987970602437e-115
0,344,42632,50000,7065,7529,0.85264,0.9383716296984992,0.08573162969849923,2.6315286072951514,9.903328862700344e-108,1.9464148944581264e-106
11,7855,1705,50000,640,7529,0.0341,0.08500464869172533,0.050904648691725334,2.631489105203629,2.901062048182045e-78,4.561011314016536e-77
3,7591,17947,50000,4485,7529,0.35894,0.5956966396599814,0.23675663965998145,2.6314469557648463,0.0,0.0
10,10647,2098,50000,778,7529,0.04196,0.1033337760658786,0.0613737760658786,2.6312350858870746,9.538437338323791e-94,1.6970395067988646e-92
23,6246,17045,50000,4340,7529,0.3409,0.5764377739407623,0.23553777394076236,2.631234292933293,0.0,0.0
10,6606,4046,50000,1416,7529,0.08092,0.1880727852304423,0.10715278523044229,2.630911861862748,1.7067695597012157e-160,4.506641815655877e-159
25,668,456,50000,178,7529,0.00912,0.023641917917386106,0.014521917917386107,2.6308725152563084,8.626710492633616e-24,7.158408607008801e-23
9,14996,2436,50000,894,7529,0.04872,0.11874086864125381,0.07002086864125381,2.6308596374651514,1.8174925560819043e-106,3.544489076637797e-105
10,6920,835,50000,322,7529,0.0167,0.042767963873024305,0.026067963873024305,2.6306975337517002,3.466209086619688e-41,3.752731183740663e-40
23,6684,7174,50000,2303,7529,0.14348,0.30588391552663036,0.16240391552663036,2.6306960511717326,2.7719763211716453e-238,1.0000995690674873e-236
13,946,1560,50000,588,7529,0.0312,0.07809802098552264,0.04689802098552264,2.6304788713663516,2.7651668608869937e-72,4.136379675064386e-71
23,9956,6674,50000,2171,7529,0.13348,0.288351706733962,0.154871706733962,2.6303861385175074,6.961173558274397e-228,2.4206926996309882e-226
2,1333,25091,50000,5466,7529,0.50182,0.7259928277327666,0.2241728277327666,2.6303208140111147,1.7208466903008445e-300,7.409067682647209e-299
13,3538,2413,50000,886,7529,0.04826,0.11767831053260726,0.06941831053260726,2.630270863970743,1.4814169651189383e-105,2.8693671826000356e-104
3,12319,43071,50000,7095,7529,0.86142,0.9423562226059238,0.08093622260592381,2.629954751595988,1.3998653415909469e-101,2.6348543552150845e-100
21,1127,37029,50000,6644,7529,0.74058,0.8824545092309736,0.14187450923097356,2.6297703754257045,4.7723156899431166e-181,1.3901327453943714e-179
21,5499,25616,50000,5528,7529,0.51232,0.7342276530747776,0.22190765307477756,2.6297507086556657,1.0835736762872606e-296,4.627419036787493e-295
11,14070,3397,50000,1211,7529,0.06794,0.16084473369637403,0.09290473369637403,2.6295585746244825,8.060995889850313e-140,1.9189981407969128e-138
14,11984,3332,50000,1190,7529,0.06664,0.15805551866117679,0.09141551866117678,2.6293016023257385,1.2095405933047282e-137,2.840380044643447e-136
25,8250,905,50000,348,7529,0.0181,0.04622127772612565,0.02812127772612565,2.6289540923292822,3.090426894792313e-44,3.471526845501843e-43
5,10789,15873,50000,4141,7529,0.31746,0.5500066409881791,0.23254664098817907,2.6278521381827167,0.0,0.0
3,10760,24517,50000,5395,7529,0.49034,0.7165626245185284,0.22622262451852837,2.6277271066317085,9.668004973650106e-304,4.194760063857574e-302
25,13016,2069,50000,767,7529,0.04138,0.10187275866648958,0.06049275866648958,2.6277025152213156,2.5944603182432317e-92,4.559588201685403e-91
7,6326,32970,50000,6292,7529,0.6594,0.8357019524505246,0.1763019524505246,2.62733054644861,2.9085017019643834e-228,1.0128966555016317e-226
20,2729,8733,50000,2690,7529,0.17466,0.357285164032408,0.182625164032408,2.6268549693346883,3.6337781552160886e-265,1.4273225944412819e-263
12,3499,767,50000,296,7529,0.01534,0.039314650019922966,0.023974650019922966,2.6268433954111887,5.524246010682202e-38,5.7362529558659496e-37
24,15222,14787,50000,3949,7529,0.29574,0.5245052463806614,0.22876524638066142,2.62680032249375,1.057e-321,4.7865e-320
12,11974,16804,50000,4297,7529,0.33608,0.570726524106787,0.23464652410678705,2.626437584992729,0.0,0.0
12,12069,1168,50000,445,7529,0.02336,0.05910479479346527,0.03574479479346527,2.6262927066977095,1.4101472567975497e-55,1.7983419723966332e-54
1,14885,25153,50000,5471,7529,0.50306,0.7266569265506707,0.22359692655067076,2.626065254210799,3.576392133764955e-299,1.5349983140652198e-297
14,677,2288,50000,842,7529,0.04576,0.11183424093505114,0.06607424093505113,2.625743928570308,1.8910999644726077e-100,3.5298322989479423e-99
6,10938,8141,50000,2545,7529,0.16282,0.338026298313189,0.17520629831318899,2.62555334914744,4.0935605883381757e-255,1.5639383979037213e-253
25,16216,4965,50000,1690,7529,0.0993,0.2244654004515872,0.1251654004515872,2.6253012395209696,8.093507752688392e-186,2.4045925558105815e-184
25,12894,1256,50000,477,7529,0.02512,0.06335502722805153,0.03823502722805153,2.6250501280749736,2.941849677115629e-59,3.8934380117948985e-58
9,292,9926,50000,2966,7529,0.19852,0.3939434187807146,0.1954234187807146,2.624273536066961,1.3243316348574235e-281,5.446983558396299e-280
18,176,1994,50000,740,7529,0.03988,0.09828662504980741,0.05840662504980741,2.6241960525855075,4.168347210947421e-89,7.149497577340256e-88
25,1292,3488,50000,1238,7529,0.06976,0.16443086731305617,0.09467086731305617,2.624155083933798,4.629364757658134e-142,1.1141442468509846e-140
7,13727,3270,50000,1168,7529,0.0654,0.15513348386239872,0.08973348386239872,2.6240099382369726,6.65700964480412e-135,1.5404310916031495e-133
11,6526,1547,50000,582,7529,0.03094,0.07730110240403772,0.04636110240403772,2.6239529528634433,2.6879410028824462e-71,3.9864215443090063e-70
14,631,1634,50000,613,7529,0.03268,0.08141851507504316,0.04873851507504316,2.623575757489949,8.312048152974286e-75,1.2714278862424497e-73
9,8609,5771,50000,1920,7529,0.11542,0.25501394607517597,0.13959394607517597,2.6234442201972663,5.465404386101602e-206,1.7619001226041357e-204
17,13917,28076,50000,5802,7529,0.56152,0.7706202682959225,0.20910026829592243,2.6234328148767845,6.329220416804741e-276,2.5597138802166056e-274
15,13831,343,50000,134,7529,0.00686,0.01779784831982999,0.01093784831982999,2.623330317348614,2.654883553466857e-18,1.9634679693050672e-17
12,2886,1778,50000,664,7529,0.03556,0.08819232301766503,0.052632323017665024,2.623257963111494,1.4871792030455601e-80,2.381275543640655e-79
1,12335,16363,50000,4221,7529,0.32726,0.5606322220746447,0.2333722220746447,2.6230355468411974,0.0,0.0
22,8402,25111,50000,5464,7529,0.50222,0.725727188205605,0.223507188205605,2.6226121830211873,9.827060718794165e-299,4.213134695284636e-297
13,311,5142,50000,1740,7529,0.10284,0.23110638863062824,0.12826638863062823,2.6221258561231386,5.927860923800533e-190,1.7934473776734702e-188
9,3288,6995,50000,2251,7529,0.1399,0.2989772878204277,0.1590772878204277,2.6220281037638262,7.508963133419498e-233,2.660703835823134e-231
18,4731,1230,50000,467,7529,0.0246,0.06202682959224332,0.03742682959224332,2.622024899093511,5.532935616809875e-58,7.23298976797133e-57
10,773,3115,50000,1117,7529,0.0623,0.14835967591977686,0.08605967591977687,2.622017154833083,1.8338912680888878e-129,4.1064357545499197e-128
13,4019,3149,50000,1128,7529,0.06298,0.1498206933191659,0.0868406933191659,2.6218477989679783,1.3772209623725156e-130,3.1054101970955625e-129
25,345,718,50000,277,7529,0.01436,0.036791074511887366,0.022431074511887368,2.621717263281131,1.3553344350833679e-35,1.363960367583816e-34
24,9420,4920,50000,1675,7529,0.0984,0.22247310399787487,0.12407310399787487,2.6216873460159267,5.468406104403581e-184,1.612748204083533e-182
13,62,10500,50000,3092,7529,0.21,0.410678708991898,0.20067870899189802,2.6215482361526985,5.642891077438421e-288,2.357341681603931e-286
11,7270,47291,50000,7368,7529,0.94582,0.9786160180634879,0.032796018063487864,2.6215264785192147,1.817636634380291e-41,1.9737041143508897e-40
22,9682,2715,50000,985,7529,0.0543,0.13082746712710852,0.07652746712710852,2.621479701648453,1.456374727039914e-115,3.0073795711055833e-114
12,10823,838,50000,322,7529,0.01676,0.042767963873024305,0.026007963873024304,2.621119814235232,6.118784217879788e-41,6.606438323793033e-40
14,12713,1723,50000,644,7529,0.03446,0.08553592774604861,0.05107592774604861,2.620818344319306,3.553019953866535e-78,5.58250830638788e-77
23,14250,2339,50000,858,7529,0.04678,0.11395935715234427,0.06717935715234427,2.620772214178783,7.296725465292773e-102,1.3766279731641246e-100
0,13294,40848,50000,6936,7529,0.81696,0.9212378801965733,0.10427788019657325,2.620593171806604,4.4125297539467264e-131,9.98017985932485e-130
13,12156,2707,50000,982,7529,0.05414,0.13042900783636605,0.07628900783636605,2.6204613296293138,3.6303184182633417e-115,7.48382482135836e-114
22,12837,1974,50000,732,7529,0.03948,0.09722406694116084,0.05774406694116084,2.6201314454392315,5.546435600081329e-88,9.42851998349912e-87
14,12590,14809,50000,3948,7529,0.29618,0.5243724266170806,0.2281924266170806,2.619863702814441,5.216e-320,2.353427e-318
22,6139,2801,50000,1013,7529,0.05602,0.1345464205073715,0.0785264205073715,2.6196788768546884,2.1748351400697944e-118,4.5759407898226375e-117
20,3678,21637,50000,5018,7529,0.43274,0.6664895736485589,0.23374957364855886,2.619624624522646,4.2971997e-317,1.92586882e-315
23,8943,2035,50000,753,7529,0.0407,0.10001328197635809,0.05931328197635809,2.619278114112825,2.933463301639837e-90,5.074345939599384e-89
22,11363,1989,50000,737,7529,0.03978,0.09788816575906495,0.058108165759064946,2.619242923831367,1.740623582714256e-88,2.969355637575386e-87
2,884,29470,50000,5947,7529,0.5894,0.7898791340151414,0.2004791340151414,2.6187875818773896,1.5450744923430884e-262,6.023952155832676e-261
11,3247,1682,50000,629,7529,0.03364,0.0835436312923363,0.0499036312923363,2.618692550276586,2.2334779878532943e-76,3.456964926886483e-75
12,3154,16105,50000,4174,7529,0.3221,0.5543896931863461,0.23228969318634612,2.618392988264884,1.5e-323,6.7e-322
21,1750,3768,50000,1324,7529,0.07536,0.1758533669810068,0.10049336698100679,2.618050301876269,4.421438756224825e-150,1.1102046372718396e-148
24,8127,440,50000,171,7529,0.0088,0.02271217957232036,0.01391217957232036,2.6176703155501744,9.44007435202842e-23,7.678085753951339e-22
23,12418,7985,50000,2501,7529,0.1597,0.3321822287156329,0.1724822287156329,2.6172660402933303,1.5062886890159767e-250,5.658831298190156e-249
13,2979,1194,50000,453,7529,0.02388,0.06016735290211184,0.03628735290211184,2.6168526351372465,3.598369630787719e-56,4.61840279843771e-55
25,1906,722,50000,278,7529,0.01444,0.03692389427546819,0.022483894275468187,2.616753215049906,1.3283479253926748e-35,1.3370863956769217e-34
22,14744,7597,50000,2403,7529,0.15194,0.31916589188471245,0.16722589188471246,2.6165535443765897,2.187837724257908e-243,8.026040864022395e-242
10,5893,1175,50000,446,7529,0.0235,0.05923761455704609,0.03573761455704609,2.616507610370651,2.3995868715571992e-55,3.0536703527914856e-54
6,10621,5121,50000,1731,7529,0.10242,0.22991101075840084,0.12749101075840086,2.616418747712734,2.1105917050392656e-188,6.35031993840547e-187
12,16330,1145,50000,435,7529,0.0229,0.05777659715765706,0.03487659715765706,2.616384717757672,4.587101074177686e-54,5.7561247355657565e-53
10,997,2696,50000,977,7529,0.05392,0.12976490901846194,0.07584490901846194,2.6163669416636774,2.528318717714679e-114,5.186474625093758e-113
7,11675,3745,50000,1316,7529,0.0749,0.1747908088723602,0.09989080887236021,2.6161425169714994,4.2790029916778075e-149,1.0688324207850822e-147
16,11099,3577,50000,1263,7529,0.07154,0.1677513614025767,0.0962113614025767,2.615936649200691,8.61166439605472e-144,2.0932560605357912e-142
4,12514,22796,50000,5170,7529,0.45592,0.6866781777128437,0.23075817771284368,2.6153915730513844,7.228043935211e-311,3.185094721937337e-309
13,15285,3575,50000,1262,7529,0.0715,0.1676185416389959,0.0961185416389959,2.6150230812748765,1.3301127617831955e-143,3.2283445656398654e-142
8,1012,4884,50000,1661,7529,0.09768,0.2206136273077434,0.12293362730774339,2.614775818763549,7.683242865796399e-182,2.245121778668825e-180
25,9324,2806,50000,1013,7529,0.05612,0.1345464205073715,0.0784264205073715,2.6147338619734,5.331228525429435e-118,1.1188383348982817e-116
6,1266,4262,50000,1475,7529,0.08524,0.19590915128171071,0.11066915128171072,2.6146485943728406,2.018939856582549e-164,5.433293801670735e-163
