layer,feature,c_vqa,n_vqa,c_vsr,n_vsr,freq_vqa,freq_vsr,freq_diff,odds_ratio,p_raw,p_adj,fire_fraction
10,4127,1808,50000,595,7529,0.03616,0.0790277593305883,0.0428677593305883,2.2872290189932385,1.8715610840620128e-56,2.409571967337844e-55,0.015
24,14715,7188,50000,2089,7529,0.14376,0.2774604861203347,0.1337004861203347,2.2871623252806965,9.28596946960869e-168,2.5405744499304998e-166,0.076
18,12614,12725,50000,3301,7529,0.2545,0.4384380395802895,0.1839380395802895,2.2870223396088942,1.429637231074706e-224,4.922028499491858e-223,0.35
10,9691,2616,50000,844,7529,0.05232,0.1120998804622127,0.0597798804622127,2.286835971719972,1.1877516262156564e-77,1.8588603135377865e-76,0.156
13,2325,4465,50000,1379,7529,0.0893,0.1831584539779519,0.0938584539779519,2.286720199564817,9.048237508382704e-120,1.920671918861321e-118,0.087
24,10575,4599,50000,1416,7529,0.09198,0.1880727852304423,0.0960927852304422,2.2867088190887235,1.6877441190732949e-122,3.6376846327631982e-121,0.053
18,7811,2363,50000,767,7529,0.04726,0.1018727586664895,0.0546127586664895,2.286656232715169,3.479878847312633e-71,5.156437703122389e-70,0.064
11,9192,1213,50000,405,7529,0.02426,0.0537920042502324,0.0295320042502324,2.2865169488504886,1.4164053385667549e-39,1.5022557806593483e-38,0.2
18,7232,36016,50000,6436,7529,0.72032,0.8548279984061629,0.1345079984061629,2.286292602291632,3.8378851763261714e-150,9.640177362769784e-149,0.62
13,4404,12960,50000,3346,7529,0.2592,0.4444149289414265,0.1852149289414265,2.286146454048279,8.710999848528069e-226,3.010015054733437e-224,0.1
13,13443,2783,50000,894,7529,0.05566,0.1187408686412538,0.0630808686412538,2.2860292100737576,9.85370398548641e-82,1.5931077267927139e-80,0.03
13,1512,5268,50000,1597,7529,0.10536,0.2121131624385708,0.1067531624385708,2.286000514051685,2.07291950707484e-135,4.810058521090362e-134,0.135
19,164,24427,50000,5164,7529,0.48854,0.6858812591313588,0.1973412591313588,2.2859495146733533,2.6029279356416428e-229,9.112472499477067e-228,0.747
12,8439,4993,50000,1523,7529,0.09986,0.2022844999335901,0.1024244999335901,2.2857728758990525,3.825569469067446e-130,8.600091744742345e-129,0.148
11,16296,2934,50000,939,7529,0.05868,0.1247177580023907,0.0660377580023907,2.285742790557671,2.123040066406497e-85,3.533842996436797e-84,0.018
0,4779,34406,50000,6283,7529,0.68812,0.8345065745782972,0.1463865745782973,2.285453356571407,3.866020540146397e-164,1.0387025504722316e-162,0.63
21,14255,10145,50000,2769,7529,0.2029,0.3677779253552928,0.1648779253552928,2.285318656787505,1.4446499494494813e-203,4.613522483441696e-202,0.191
9,3094,49472,50000,7494,7529,0.98944,0.9953513082746712,0.0059113082746712,2.2851783404176675,8.010587764824128e-08,4.259035981092149e-07,0.985
9,7604,7280,50000,2110,7529,0.1456,0.2802497011555319,0.1346497011555319,2.284878804531877,1.1634265176068411e-168,3.198870984807543e-167,0.132
14,7875,3601,50000,1134,7529,0.07202,0.1506176119006508,0.0785976119006508,2.2848516364253784,6.557160783411641e-101,1.2277462877063973e-99,0.206
24,12589,14663,50000,3664,7529,0.29326,0.4866516137601275,0.1933916137601274,2.2846138678030674,8.745147889064327e-234,3.107000065367121e-232,0.355
13,3038,1391,50000,462,7529,0.02782,0.0613627307743392,0.0335427307743392,2.2845277668392607,1.3061279622761886e-44,1.4735674926697916e-43,0.015
0,6831,39333,50000,6730,7529,0.78666,0.8938770088989242,0.1072170088989241,2.2843019362895047,1.5720785059014046e-118,3.310823603391032e-117,0.649
21,14989,789,50000,266,7529,0.01578,0.0353300571124983,0.0195500571124983,2.284287585723218,7.728924853177033e-27,6.785512097145082e-26,0.051
23,12580,1532,50000,507,7529,0.03064,0.0673396201354761,0.0366996201354761,2.284249129739952,1.3646523700937692e-48,1.6134782403675484e-47,0.021
12,9438,1051,50000,352,7529,0.02102,0.0467525567804489,0.0257325567804489,2.2842352281120037,1.0459404755269596e-34,1.0389020158250201e-33,0.027
20,91,5302,50000,1605,7529,0.10604,0.2131757205472174,0.1071357205472174,2.284064451746516,1.0018557901070644e-135,2.3285385033444327e-134,0.056
14,5509,3166,50000,1007,7529,0.06332,0.1337495019258865,0.0704295019258865,2.284015343955625,9.116913542394601e-91,1.584584968151872e-89,0.021
25,12136,1202,50000,401,7529,0.02404,0.0532607251959091,0.0292207251959091,2.283885023277702,3.991958013355818e-39,4.212416067679073e-38,0.108
22,8613,4062,50000,1265,7529,0.08124,0.1680170009297383,0.0867770009297383,2.2838676912706184,6.495580320678225e-111,1.303964791387273e-109,0.149
12,5735,1165,50000,389,7529,0.0233,0.0516668880329393,0.0283668880329392,2.2837925728231205,4.84494061795977e-38,5.034804801427046e-37,0.012
10,11269,6813,50000,1994,7529,0.13626,0.2648426085801567,0.1285826085801567,2.283611263922219,2.2597901376415258e-161,5.993241451830953e-160,0.101
15,2657,8733,50000,2453,7529,0.17466,0.3258068800637534,0.1511468800637534,2.28357548792083,9.435422464862614e-188,2.8299225538773757e-186,0.307
10,8691,1292,50000,430,7529,0.02584,0.0571124983397529,0.0312724983397529,2.2835423120249354,1.0244715864066419e-41,1.1161913761927644e-40,0.034
11,14434,2746,50000,882,7529,0.05492,0.1171470314782839,0.0622270314782839,2.283394498840772,1.4935511426166407e-80,2.3912985414433103e-79,0.038
1,2546,45032,50000,7182,7529,0.90064,0.9539115420374552,0.0532715420374552,2.283369930214211,1.1585382441047221e-58,1.5246648193540297e-57,0.94
24,15883,12572,50000,3268,7529,0.25144,0.4340549873821224,0.1826149873821224,2.2832988720478142,1.1136403526446003e-222,3.8109975255539637e-221,0.224
9,15036,1156,50000,386,7529,0.02312,0.0512684287421968,0.0281484287421968,2.2832845765230023,9.386297346403696e-38,9.719038621318499e-37,0.02
10,3589,741,50000,250,7529,0.01482,0.0332049408952052,0.0183849408952052,2.283156452323704,2.4558564335470034e-25,2.096420077327736e-24,0.018
9,11772,844,50000,284,7529,0.01688,0.0377208128569531,0.0208408128569531,2.283042725985236,1.823133567027602e-28,1.6436871244189e-27,0.018
10,133,1113,50000,372,7529,0.02226,0.0494089520520653,0.0271489520520653,2.283022257439703,1.7573968665006208e-36,1.7901502828365108e-35,0.012
10,11478,2564,50000,827,7529,0.05128,0.1098419444813388,0.0585619444813388,2.282922274814001,5.742564443399285e-76,8.860301249074582e-75,0.019
16,15186,9122,50000,2541,7529,0.18244,0.3374950192588657,0.1550550192588657,2.2828521844226186,3.725134076849364e-192,1.1375251000663795e-190,0.169
9,9176,5630,50000,1691,7529,0.1126,0.224598220215168,0.111998220215168,2.2827615603533413,1.727781214647176e-141,4.149090438808629e-140,0.226
10,9322,3066,50000,977,7529,0.06132,0.1297649090184619,0.0684449090184619,2.282633009883499,3.0735785730346944e-88,5.232785639485278e-87,0.036
12,6548,3490,50000,1101,7529,0.0698,0.1462345597024837,0.0764345597024837,2.282613405177563,4.0615963880661117e-98,7.452190531825621e-97,0.033
9,10349,19696,50000,4497,7529,0.39392,0.5972904768229512,0.2033704768229512,2.2819998542489643,2.4608679875080223e-240,8.928459149907311e-239,0.457
11,14625,4283,50000,1326,7529,0.08566,0.1761190065081684,0.0904590065081684,2.281767511814928,2.734230721768615e-115,5.6395610312394395e-114,0.097
25,4305,1262,50000,420,7529,0.02524,0.0557843007039447,0.0305443007039447,2.2816505226851347,9.40842937007584e-41,1.01343727129299e-39,0.027
22,11809,552,50000,187,7529,0.01104,0.0248372957896134,0.0137972957896134,2.281586188654515,1.877282280508004e-19,1.4254509099301646e-18,0.02
11,6919,2635,50000,848,7529,0.0527,0.112631159516536,0.059931159516536,2.2815568917718747,1.2924229465722795e-77,2.0216336667743036e-76,0.167
12,9248,2825,50000,905,7529,0.0565,0.1202018860406428,0.0637018860406428,2.281506508913685,2.663924231895574e-82,4.327457194065531e-81,0.046
8,16361,4719,50000,1446,7529,0.09438,0.1920573781378669,0.0976773781378669,2.280953903299337,4.935847387874443e-124,1.0731890637384172e-122,0.02
18,12389,19610,50000,4483,7529,0.3922,0.5954310001328198,0.2032310001328198,2.280824903745158,4.116097047267573e-240,1.4917402455191677e-238,0.29
12,7576,857,50000,288,7529,0.01714,0.0382520919112764,0.0211120919112763,2.280734769609785,8.918730990693673e-29,8.0839983452979e-28,0.09
14,9979,10046,50000,2744,7529,0.20092,0.3644574312657723,0.1635374312657723,2.280705744172418,1.6114526610775517e-201,5.110579588865841e-200,0.232
20,12841,8993,50000,2510,7529,0.17986,0.3333776065878602,0.1535176065878602,2.280394215092844,3.982153805264856e-190,1.2055531281230505e-188,0.213
21,13921,1272,50000,423,7529,0.02544,0.0561827599946872,0.0307427599946872,2.280376933656915,5.63132261259996e-41,6.083365028797659e-40,0.01
18,3230,8958,50000,2502,7529,0.17916,0.3323150484792137,0.1531550484792137,2.2803204290934778,1.0546937264309122e-189,3.1886632530869105e-188,0.31
9,3626,1013,50000,339,7529,0.02026,0.0450258998538982,0.0247658998538982,2.2800386354306394,2.0998017930992088e-33,2.0482287262292444e-32,0.035
9,5027,903,50000,303,7529,0.01806,0.0402443883649887,0.0221843883649887,2.2798794129357534,3.9885381044636856e-30,3.69327322817985e-29,0.012
4,16337,17135,50000,4089,7529,0.3427,0.5431000132819763,0.2004000132819763,2.2798600884901705,4.205428889113889e-239,1.5203644402107192e-237,0.321
13,1529,12480,50000,3247,7529,0.2496,0.4312657723469252,0.1816657723469252,2.2797323920046946,3.338734539123018e-221,1.1373430579078606e-219,0.449
10,3609,3432,50000,1083,7529,0.06864,0.1438438039580289,0.0752038039580289,2.279704006821599,1.9210916943897853e-96,3.485473505442899e-95,0.03
24,5196,13647,50000,3472,7529,0.27294,0.4611502191526099,0.1882102191526098,2.279700390921275,5.772006393449568e-228,2.0079888701569793e-226,0.291
13,4886,1636,50000,539,7529,0.03272,0.0715898525700624,0.0388698525700624,2.2795572438446823,3.3737021116179843e-51,4.104833110495202e-50,0.02
7,15365,11574,50000,3065,7529,0.23148,0.4070925753752158,0.1756125753752158,2.2795440729530347,1.0509464500209814e-214,3.4980963632265795e-213,0.177
15,9086,5729,50000,1715,7529,0.11458,0.2277858945411077,0.1132058945411077,2.279447566479164,1.1270486806562989e-142,2.721527720541312e-141,0.071
10,347,1366,50000,453,7529,0.02732,0.0601673529021118,0.0328473529021118,2.2792904396276525,1.3139609802822065e-43,1.4644854898601135e-42,0.015
13,10551,1391,50000,461,7529,0.02782,0.0612299110107584,0.0334099110107583,2.2792603799101427,2.5698124794851087e-44,2.8893026796373115e-43,0.087
7,13470,888,50000,298,7529,0.01776,0.0395802895470846,0.0218202895470846,2.279253115651954,1.1833849531941969e-29,1.088047000715453e-28,0.357
15,7458,5297,50000,1601,7529,0.10594,0.2126444414928941,0.1067044414928941,2.2792388213021044,7.735576267000739e-135,1.789428031779551e-133,0.132
14,14199,4551,50000,1399,7529,0.09102,0.1858148492495683,0.0947948492495683,2.2791595916929146,2.097124098858022e-120,4.467823516518809e-119,0.137
20,12899,1923,50000,629,7529,0.03846,0.0835436312923363,0.0450836312923363,2.279080316835862,5.5493947490499615e-59,7.324864043563656e-58,0.086
7,12575,9484,50000,2619,7529,0.18968,0.3478549608181697,0.1581749608181697,2.2787098176283176,3.0519294622566895e-195,9.431755078714114e-194,0.145
12,9910,2130,50000,693,7529,0.0426,0.0920440961615088,0.0494440961615088,2.2783214794913422,2.0646555277617807e-64,2.8748740572617083e-63,0.051
19,6216,8755,50000,2454,7529,0.1751,0.3259396998273343,0.1508396998273342,2.2779997355487223,8.489170845432708e-187,2.5332756241126488e-185,0.132
19,15636,36551,50000,6482,7529,0.73102,0.8609377075308806,0.1299177075308806,2.2779966195524266,3.13032314442072e-144,7.625043311716124e-143,0.766
24,6309,1956,50000,639,7529,0.03912,0.0848718289281445,0.0457518289281445,2.2779906862439563,8.769758850745692e-60,1.166628241295376e-58,0.068
11,11253,1017,50000,340,7529,0.02034,0.045158719617479,0.024818719617479,2.2779010815305205,1.9646223726822762e-33,1.917203557236064e-32,0.033
12,3692,849,50000,285,7529,0.01698,0.0378536326205339,0.0208736326205339,2.277671493210904,1.9929849682819062e-28,1.7957183229590923e-27,0.044
23,14067,7267,50000,2102,7529,0.14534,0.2791871430468853,0.1338471430468853,2.277619187114644,5.049533415656095e-167,1.3768293173749257e-165,0.015
25,7392,6159,50000,1825,7529,0.12318,0.242396068534998,0.119216068534998,2.277474901323437,1.0673669885086508e-149,2.6744383226449572e-148,0.082
22,2616,7100,50000,2061,7529,0.142,0.2737415327400717,0.1317415327400717,2.2774477884129944,1.564516940420453e-164,4.2132961458342786e-163,0.183
16,10851,8132,50000,2309,7529,0.16264,0.3066808341081153,0.1440408341081153,2.2773945417846906,6.812365789174467e-179,1.9638348977029814e-177,0.074
12,9076,8635,50000,2426,7529,0.1727,0.3222207464470713,0.1495207464470713,2.277382163676101,3.234900922283115e-185,9.592871802839196e-184,0.103
23,14620,1803,50000,591,7529,0.03606,0.0784964802762651,0.0424364802762651,2.277075681973304,1.3294708756962594e-55,1.696370590123095e-54,0.036
12,13370,1660,50000,546,7529,0.0332,0.0725195909151281,0.0393195909151281,2.276927270876431,1.0884553473559722e-51,1.3316041432742288e-50,0.071
9,13009,4227,50000,1308,7529,0.08454,0.1737282507637136,0.0891882507637136,2.2767988962041503,2.0242823494933087e-113,4.129055221061855e-112,0.035
12,14386,3138,50000,996,7529,0.06276,0.1322884845264975,0.0695284845264975,2.276745886964811,2.735538401703887e-89,4.698204211230208e-88,0.023
20,1024,37855,50000,6599,7529,0.7571,0.8764776198698366,0.1193776198698366,2.276509402743633,5.725043428501247e-132,1.3028350338408437e-130,0.418
12,15754,1377,50000,456,7529,0.02754,0.0605658121928543,0.0330258121928543,2.2765070273989862,9.107978750156352e-44,1.0172395112625792e-42,0.018
15,14376,31568,50000,5992,7529,0.63136,0.7958560233762784,0.1644960233762783,2.276267674767461,2.3774720632398556e-185,7.052681472055476e-184,0.514
16,2455,4897,50000,1492,7529,0.09794,0.1981670872625846,0.1002270872625846,2.276265797982755,8.547942307035786e-127,1.8876550833179532e-125,0.308
18,15576,12439,50000,3236,7529,0.24878,0.4298047549475361,0.1810247549475361,2.2761417389350127,4.7574820236384496e-220,1.6126451996161388e-218,0.366
9,4229,1686,50000,554,7529,0.03372,0.0735821490237747,0.0398621490237747,2.2760456978617927,2.405199727251618e-52,2.9632594881234187e-51,0.066
24,15748,710,50000,239,7529,0.0142,0.0317439234958161,0.0175439234958161,2.2759925810004056,3.5831173903949834e-24,2.9938424149814974e-23,0.026
23,3760,1648,50000,542,7529,0.03296,0.0719883118608048,0.0390283118608048,2.275966045124024,2.687211574768616e-51,3.272373961482616e-50,0.096
10,3842,3061,50000,973,7529,0.06122,0.1292336299641386,0.0680136299641386,2.275854004969923,2.2455593737500414e-87,3.7999935020360614e-86,0.02
4,13430,12823,50000,3311,7529,0.25646,0.4397662372160977,0.1833062372160977,2.27581682866184,2.1380843446776532e-222,7.309122233233009e-221,0.32
10,346,2074,50000,675,7529,0.04148,0.089653340417054,0.048173340417054,2.2757371759066847,9.81893793784574e-63,1.3450094728005917e-61,0.035
24,2739,19684,50000,4490,7529,0.39368,0.5963607384778855,0.2026807384778855,2.275486079195748,9.708158194284605e-239,3.5070556820167335e-237,0.173
11,5978,21184,50000,4712,7529,0.42368,0.6258467259928278,0.2021667259928277,2.275328792495284,1.1288855905733187e-236,4.0523063909563046e-235,0.384
6,4439,14733,50000,3669,7529,0.29466,0.4873157125780316,0.1926557125780316,2.2752951236676044,1.0603699353982236e-231,3.741101760482665e-230,0.194
9,9803,3359,50000,1060,7529,0.06718,0.14078894939567,0.07360894939567,2.2752365910637726,3.0543281377738713e-94,5.4528096787287405e-93,0.078
10,12779,17110,50000,4081,7529,0.3422,0.5420374551733298,0.1998374551733298,2.275166589598354,7.005430204050743e-238,2.524704890052751e-236,0.51
15,220,25735,50000,5323,7529,0.5147,0.7069996015407093,0.1922996015407092,2.2751345263399307,3.783722465075429e-221,1.288516452604278e-219,0.767
12,14464,3871,50000,1207,7529,0.07742,0.1603134546420507,0.0828934546420507,2.275116537110161,1.2566685468550326e-105,2.435157595703472e-104,0.065
13,13496,2010,50000,655,7529,0.0402,0.0869969451454376,0.0467969451454376,2.275026525794073,5.4286172641251414e-61,7.309492355915809e-60,0.035
22,12742,1811,50000,593,7529,0.03622,0.0787621198034267,0.0425421198034267,2.2749668500264626,1.1365641754084928e-55,1.4514439358971468e-54,0.048
10,15870,902,50000,302,7529,0.01804,0.0401115686014078,0.0220715686014078,2.274605852590848,6.725880724850219e-30,6.204507719465105e-29,0.015
7,319,2746,50000,879,7529,0.05492,0.1167485721875415,0.0618285721875415,2.2746012518550565,1.1438620014515811e-79,1.8188387862125808e-78,0.086
15,7841,1719,50000,564,7529,0.03438,0.0749103466595829,0.0405303466595829,2.2743555724270816,3.91247005465773e-53,4.861020952468409e-52,0.035
14,12245,2693,50000,863,7529,0.05386,0.1146234559702483,0.0607634559702483,2.2742308207798128,2.4766602732799664e-78,3.8965048376898095e-77,0.02
21,4501,33313,50000,6170,7529,0.66626,0.8194979412936645,0.1532379412936645,2.2742082383278084,1.6913922661597725e-171,4.716897172555184e-170,0.441
25,8047,2484,50000,800,7529,0.04968,0.1062558108646566,0.0565758108646566,2.274195211966184,3.881548766861057e-73,5.847636405087498e-72,0.203
10,11947,2484,50000,800,7529,0.04968,0.1062558108646566,0.0565758108646566,2.274195211966184,3.881548766861057e-73,5.847636405087498e-72,0.036
24,15254,1713,50000,562,7529,0.03426,0.0746447071324213,0.0403847071324213,2.2738581374909703,6.1555744680216405e-53,7.631479144894442e-52,0.023
6,13243,2343,50000,757,7529,0.04686,0.1005445610306813,0.0536845610306813,2.273700941261235,1.5873174067496e-69,2.3159741683683437e-68,0.02
15,11845,5547,50000,1664,7529,0.11094,0.2210120865984858,0.1100720865984858,2.2736741026193124,1.8587740326929954e-138,4.386504889162335e-137,0.163
14,7180,2707,50000,867,7529,0.05414,0.1151547350245716,0.0610147350245716,2.2736472050568386,1.2825720120663046e-78,2.0228633269949003e-77,0.176
4,4593,7480,50000,2151,7529,0.1496,0.2856953114623456,0.1360953114623456,2.2735853934528274,2.8771815883471677e-169,7.933415248433428e-168,0.126
13,11536,6827,50000,1991,7529,0.13654,0.2644441492894143,0.1279041492894143,2.273529709087984,1.1932751469594866e-159,3.136979265628177e-158,0.1
13,4601,8669,50000,2431,7529,0.17338,0.3228848452649754,0.1495048452649754,2.2734847106302354,8.808486693986047e-185,2.606832288349973e-183,0.354
10,6271,3691,50000,1155,7529,0.07382,0.153406826935848,0.079586826935848,2.273480757857311,1.7457915618340523e-101,3.283062302120417e-100,0.038
10,806,1793,50000,587,7529,0.03586,0.0779652012219418,0.0421052012219418,2.273439010152321,4.452401095085943e-55,5.647990316217774e-54,0.11
21,9103,22641,50000,4916,7529,0.45282,0.6529419577633152,0.2001219577633152,2.273406404865184,1.0571386714502876e-232,3.742720743177189e-231,0.752
25,11742,4388,50000,1351,7529,0.08776,0.1794395005976889,0.0916795005976889,2.273107326759788,3.2495417773833115e-116,6.736351182523979e-115,0.172
11,11878,6808,50000,1986,7529,0.13616,0.2637800504715101,0.1276200504715101,2.273097859211171,2.8250128135678507e-159,7.415641227353262e-158,0.076
20,13900,5246,50000,1584,7529,0.10492,0.2103865055120201,0.1054665055120201,2.273039012141735,7.04969936361118e-133,1.6128137130550722e-131,0.117
6,2143,5206,50000,1573,7529,0.10412,0.2089254881126311,0.1048054881126311,2.272425821113057,4.889586452582856e-132,1.113247245011788e-130,0.027
10,3102,6097,50000,1806,7529,0.12194,0.2398724930269624,0.1179324930269624,2.2723331420158317,9.802912226671049e-148,2.431514942335065e-146,0.075
15,10942,3686,50000,1153,7529,0.07372,0.1531411874086864,0.0794211874086864,2.2721550258668053,3.3124351669164914e-101,6.215780723949406e-100,0.171
4,9222,26735,50000,5444,7529,0.5347,0.7230707929339886,0.1883707929339886,2.2721391542087077,1.6843010763845568e-215,5.617642575341364e-214,0.544
25,13562,3890,50000,1211,7529,0.0778,0.160844733696374,0.083044733696374,2.272008974236909,1.2545960841061484e-105,2.4312521985800812e-104,0.058
24,14044,6274,50000,1851,7529,0.12548,0.2458493823880993,0.1203693823880993,2.271989221130205,1.33449842740229e-150,3.359384104116163e-149,0.101
20,10222,1990,50000,648,7529,0.0398,0.0860672068003719,0.0462672068003719,2.271967306376381,3.1459765793452115e-60,4.2039515878530365e-59,0.019
17,11344,40303,50000,6808,7529,0.80606,0.9042369504582282,0.0981769504582281,2.271874324529828,1.0716503060959413e-107,2.105168937016248e-106,0.807
22,7311,3005,50000,955,7529,0.0601,0.1268428742196838,0.0667428742196838,2.2718562562041664,1.294451111436509e-85,2.1593650620855647e-84,0.225
12,6430,1258,50000,417,7529,0.02516,0.0553858414132022,0.0302258414132022,2.2717838678352806,3.8929905619118656e-40,4.159188632437461e-39,0.055
3,1036,12528,50000,3250,7529,0.25056,0.4316642316376677,0.1811042316376677,2.271779640807209,1.4936777153742077e-219,5.052269397379438e-218,0.26
12,10376,1069,50000,356,7529,0.02138,0.0472838358347722,0.0259038358347722,2.2717239330474417,1.0829256271278818e-34,1.0754376741961617e-33,0.021
20,5806,1103,50000,367,7529,0.02206,0.0487448532341612,0.0266848532341612,2.2716344674965563,1.1262811012496322e-35,1.1347896795920511e-34,0.025
12,1252,1942,50000,633,7529,0.03884,0.0840749103466595,0.0452349103466595,2.2715532639109584,6.290803480180746e-59,8.298335954235641e-58,0.057
1,338,19903,50000,4520,7529,0.39806,0.6003453313853101,0.20228533138531,2.2715427383461164,1.3963277464254298e-237,5.027582442171333e-236,0.477
25,283,940,50000,314,7529,0.0188,0.0417054057643777,0.0229054057643777,2.2713967650137863,6.682970392143762e-31,6.267532163988746e-30,0.047
1,12347,30664,50000,5893,7529,0.61328,0.7827068667817771,0.1694268667817771,2.27138614796099,4.814474538082545e-191,1.462726711098035e-189,0.525
10,41,1277,50000,423,7529,0.02554,0.0561827599946872,0.0306427599946872,2.2712152105018517,1.1980902940276635e-40,1.288350824988843e-39,0.09
25,7964,9370,50000,2588,7529,0.1874,0.3437375481471643,0.1563375481471642,2.271206641788256,2.578277710445101e-192,7.878802383115107e-191,0.023
25,200,1798,50000,588,7529,0.03596,0.0780980209855226,0.0421380209855226,2.271070691329863,4.7771406226194734e-55,6.058127090547867e-54,0.119
23,10772,1814,50000,593,7529,0.03628,0.0787621198034267,0.0424821198034267,2.271063107777646,1.7768981362247e-55,2.2642242765825382e-54,0.179
24,4448,1020,50000,340,7529,0.0204,0.045158719617479,0.024758719617479,2.271062271062271,3.097397314238329e-33,3.0131807017938305e-32,0.076
21,694,2303,50000,744,7529,0.04606,0.0988179041041306,0.0527579041041306,2.271016081999993,2.847755027385981e-68,4.1059335846538837e-67,0.085
0,12532,33280,50000,6165,7529,0.6656,0.8188338424757604,0.1532338424757604,2.270762251861042,3.157466855733704e-171,8.795072000738023e-170,0.731
10,418,968,50000,323,7529,0.01936,0.0429007836366051,0.0235407836366051,2.270452997158016,1.0925137549366283e-31,1.0384536312542949e-30,0.02
12,3608,5834,50000,1737,7529,0.11668,0.2307079293398857,0.1140279293398857,2.270350495854933,6.39317860296362e-143,1.546327387011614e-141,0.041
10,9069,2455,50000,790,7529,0.0491,0.1049276132288484,0.0558276132288484,2.270309101442828,4.716618640576726e-72,7.041685329223832e-71,0.012
14,15616,1789,50000,585,7529,0.03578,0.0776995616947801,0.0419195616947801,2.270293224982162,9.450236771790188e-55,1.1941650087491535e-53,0.036
14,12465,48532,50000,7430,7529,0.97064,0.9868508434054988,0.0162108434054988,2.270133961389216,9.565708016944844e-19,7.147084161592298e-18,1.0
9,12385,1409,50000,465,7529,0.02818,0.0617611900650816,0.0335811900650816,2.270111068065108,2.597217403644177e-44,2.919960566043708e-43,0.02
7,10325,4795,50000,1461,7529,0.0959,0.1940496745915792,0.0981496745915792,2.269877949110636,7.847113787973505e-124,1.7038304296121644e-122,0.067
8,15581,4547,50000,1393,7529,0.09094,0.1850179306680834,0.0940779306680834,2.269359835517723,7.112931456866552e-119,1.500889138954746e-117,0.235
24,2097,32082,50000,6042,7529,0.64164,0.8024970115553194,0.1608570115553194,2.2693310228450825,2.500002153918961e-180,7.258457725838433e-179,0.293
24,1350,423,50000,143,7529,0.00846,0.0189932261920573,0.0105332261920573,2.269167788525861,3.621552098790383e-15,2.473859061354248e-14,0.026
24,2253,546,50000,184,7529,0.01092,0.024438836498871,0.013518836498871,2.2690016133174744,5.66211652868458e-19,4.253992217420365e-18,0.02
22,3826,694,50000,233,7529,0.01388,0.0309470049143312,0.0170670049143312,2.2688793196066537,1.7724769377545048e-23,1.4616261099005284e-22,0.04
15,8795,1970,50000,641,7529,0.0394,0.0851374684553061,0.0457374684553061,2.268878561700773,1.8188166880192825e-59,2.412538714087517e-58,0.074
25,10159,507,50000,171,7529,0.01014,0.0227121795723203,0.0125721795723203,2.2686742763582206,9.147596444069637e-18,6.681635328584637e-17,0.01
13,11662,2533,50000,813,7529,0.05066,0.1079824677912073,0.0573224677912073,2.2684878249159928,7.881222882290122e-74,1.1950999744729728e-72,0.083
12,16251,2299,50000,742,7529,0.04598,0.098552264576969,0.052572264576969,2.26837351785483,6.091777411469071e-68,8.757127894061487e-67,0.013
24,2232,2087,50000,677,7529,0.04174,0.0899189799442157,0.0481789799442157,2.2683090720052497,1.7446177753759058e-62,2.383894974902101e-61,0.038
25,6873,16086,50000,3902,7529,0.32172,0.5182627174923629,0.1965427174923628,2.268144195037145,4.007130307135926e-234,1.4258047082818162e-232,0.378
14,12689,4339,50000,1335,7529,0.08678,0.1773143843803958,0.0905343843803958,2.268118981241316,1.6846753987516196e-114,3.4591958211790705e-113,0.047
9,9497,926,50000,309,7529,0.01852,0.0410413069464736,0.0225213069464736,2.2680976768395924,2.311221224888544e-30,2.148485024032562e-29,0.06
20,10249,7775,50000,2218,7529,0.1555,0.2945942356222606,0.1390942356222606,2.268059799445548,3.252947011667982e-172,9.103293784117552e-171,0.207
25,5021,3497,50000,1097,7529,0.06994,0.1457032806481604,0.0757632806481604,2.2680150416775144,1.6867429146403628e-96,3.061333107878489e-95,0.057
10,15587,2507,50000,805,7529,0.05014,0.1069199096825607,0.0567799096825607,2.268002062992212,3.8695693178203314e-73,5.830413894603762e-72,0.063
9,8561,966,50000,322,7529,0.01932,0.0427679638730243,0.0234479638730243,2.267887701771426,1.5810006657038235e-31,1.498622580282994e-30,0.024
24,12654,4877,50000,1482,7529,0.09754,0.1968388896267764,0.0992988896267764,2.2675321084557405,4.7267044982083325e-125,1.0338367677987156e-123,0.065
25,5881,6642,50000,1941,7529,0.13284,0.2578031611103732,0.1249631611103732,2.267459338277468,1.2325557847151513e-155,3.175955984733238e-154,0.178
20,1101,4243,50000,1308,7529,0.08486,0.1737282507637136,0.0888682507637136,2.2674204206646817,1.9593299256096515e-112,3.972599709809147e-111,0.202
24,12820,740,50000,248,7529,0.0148,0.0329393013680435,0.0181393013680435,2.267374915088141,8.124522057178584e-25,6.871123913528483e-24,0.037
23,8398,997,50000,332,7529,0.01994,0.0440961615088325,0.0241561615088325,2.2673266429829995,2.0716787241746176e-32,1.9926435820962803e-31,0.036
7,13394,1395,50000,460,7529,0.0279,0.0610970912471775,0.0331970912471775,2.2672874801432474,9.198722303485417e-44,1.0273204838968964e-42,0.035
25,13315,2825,50000,900,7529,0.0565,0.1195377872227387,0.0630377872227387,2.267190155351185,7.872515858101396e-81,1.2632560346922308e-79,0.041
1,10327,6168,50000,1821,7529,0.12336,0.2418647894806747,0.1185047894806747,2.267111624343198,5.6600319740063365e-148,1.4055515100939228e-146,0.085
